type,name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
empirical,HA,greenalga,3,q2,inferredtree,-10964.0006,63,22054.0012,22070.1292,22327.1096,0,3.2282191093
empirical,HA,greenalga,3,hbstyle,inferredtree,-10327.5971,63,20781.1942,20797.3222,21054.3026,0,3.362534398099999
empirical,HA,greenalga,3,q3,inferredtree,-11133.3441,64,22394.6883,22411.3616,22672.1317,0,3.4846672201
empirical,HA,greenalga,3,q3,optimizedtruetree,-11133.3367,64,22394.6733,22411.3467,22672.1168,0,3.4838687626999993
empirical,HA,greenalga,3,q1,inferredtree,-10738.4139,63,21602.8277,21618.9557,21875.9362,0,3.4494498864000005
empirical,HA,greenalga,3,q5,inferredtree,-12848.3104,43,25782.6209,25789.8978,25969.0282,0,4.616322282100001
empirical,HA,greenalga,3,q4,inferredtree,-11444.0892,62,23012.1785,23027.7713,23280.9518,0,3.3896607634999993
empirical,HA,greenalga,3,poisson,optimizedtruetree,-11704.3415,43,23494.6829,23501.9599,23681.0903,0,3.1340059901999995
empirical,HA,greenalga,3,q2,optimizedtruetree,-10964.0006,63,22054.0013,22070.1293,22327.1097,0,3.2286043804999998
empirical,HA,greenalga,3,poisson,inferredtree,-11704.3414,43,23494.6829,23501.9598,23681.0902,0,3.1338574902999996
empirical,HA,greenplant,3,q2,inferredtree,-121607.9412,726,244667.8823,1300271.8823,247815.1317,80,51.28455127429999
empirical,HA,greenplant,3,q2,optimizedtruetree,-121640.8118,726,244733.6236,1300337.6236,247880.8730,16,51.3516775215
empirical,HA,greenplant,3,q3,inferredtree,-123526.8168,726,248505.6337,1304109.6337,251652.8831,76,46.48105108950005
empirical,HA,greenplant,3,poisson,inferredtree,-129131.7311,707,259677.4623,1260789.4623,262742.3456,78,43.97266262180004
empirical,HA,greenplant,3,q1,inferredtree,-118726.9118,708,238869.8237,1242813.8237,241939.0421,76,45.42077485859997
empirical,HA,greenplant,3,q5,inferredtree,-140879.4886,707,283172.9773,1284284.9773,286237.8606,88,68.58782943590003
empirical,HA,greenplant,3,q4,inferredtree,-126789.5733,726,255031.1465,1310635.1465,258178.3959,76,50.498458003400046
empirical,HA,greenplant,3,hbstyle,optimizedtruetree,-114620.6857,727,230695.3714,1289207.3714,233846.9559,16,45.163446744400005
empirical,HA,greenplant,3,hbstyle,inferredtree,-114604.5199,727,230663.0399,1289175.0399,233814.6243,84,45.003644266
empirical,HA,greenplant,3,q3,optimizedtruetree,-123579.7642,726,248611.5285,1304215.5285,251758.7779,16,46.60818166470002
empirical,HA,greenplant,3,pogofit,optimizedtruetree,-113727.1731,708,228870.3462,1232814.3462,231939.5646,16,44.22577861219998
empirical,HA,greenplant,3,pogofit,inferredtree,-113707.2192,708,228830.4384,1232774.4384,231899.6568,76,44.02568463179997
empirical,HA,greenplant,3,q1,optimizedtruetree,-118767.7253,708,238951.4506,1242895.4506,242020.6690,16,45.62474724860002
empirical,HA,greenplant,3,q5,optimizedtruetree,-140955.7836,707,283325.5672,1284437.5672,286390.4505,16,68.7665260573001
empirical,HA,greenplant,3,q4,optimizedtruetree,-126841.2390,726,255134.4780,1310738.4780,258281.7274,16,50.643216658300005
empirical,HA,greenplant,3,poisson,optimizedtruetree,-129197.9606,707,259809.9212,1260921.9212,262874.8046,16,44.14381318890001
empirical,HA,opisthokonta,3,hbstyle,inferredtree,-53161.8644,157,106637.7288,106759.9258,107318.3323,2,24.500947200199995
empirical,HA,opisthokonta,3,q3,optimizedtruetree,-57412.5654,138,115101.1307,115191.3989,115699.3682,0,23.21920889359999
empirical,HA,opisthokonta,3,q2,optimizedtruetree,-56277.4953,157,112868.9907,112991.1877,113549.5942,0,32.30565760390001
empirical,HA,opisthokonta,3,hbstyle,optimizedtruetree,-53166.9002,157,106647.8003,106769.9973,107328.4038,0,24.513179848500002
empirical,HA,opisthokonta,3,poisson,inferredtree,-59985.3728,137,120244.7457,120333.5062,120838.6481,2,22.40863258529999
empirical,HA,opisthokonta,3,pogofit,optimizedtruetree,-52740.1496,138,105756.2992,105846.5674,106354.5366,0,23.5666914001
empirical,HA,opisthokonta,3,q4,optimizedtruetree,-58565.2421,139,117408.4842,117500.2767,118011.0568,0,43.831236265899996
empirical,HA,opisthokonta,3,q1,inferredtree,-54928.3220,157,110170.6440,110292.8411,110851.2476,2,26.218074862800012
empirical,HA,opisthokonta,3,q2,inferredtree,-56276.1855,157,112866.3710,112988.5680,113546.9745,2,32.4211656977
empirical,HA,opisthokonta,3,q3,inferredtree,-57411.1699,138,115098.3398,115188.6081,115696.5773,2,23.213920860799995
empirical,HA,opisthokonta,3,q5,inferredtree,-65408.3293,137,131090.6587,131179.4193,131684.5611,6,37.71463483809998
empirical,HA,opisthokonta,3,q4,inferredtree,-58562.2976,139,117402.5952,117494.3876,118005.1677,2,43.889051519400006
empirical,HA,opisthokonta,3,q5,optimizedtruetree,-65420.1078,137,131114.2155,131202.9761,131708.1180,0,37.734215484399996
empirical,HA,opisthokonta,3,pogofit,inferredtree,-52734.8386,138,105745.6773,105835.9455,106343.9148,2,23.570504013999997
empirical,HA,opisthokonta,3,q1,optimizedtruetree,-54930.6831,157,110175.3662,110297.5632,110855.9697,0,26.18574487600001
empirical,HA,opisthokonta,3,poisson,optimizedtruetree,-59992.6695,137,120259.3390,120348.0995,120853.2414,0,22.415377411200005
empirical,HA,prum,3,q4,inferredtree,-30790.9332,417,62415.8665,64803.6199,64223.5841,74,7.508656362599998
empirical,HA,prum,3,q5,inferredtree,-34775.4125,397,70344.8249,72248.5117,72065.8415,92,8.741947370500004
empirical,HA,prum,3,q1,inferredtree,-28925.4914,398,58646.9828,60571.8555,60372.3344,76,8.259388097399999
empirical,HA,prum,3,q2,optimizedtruetree,-29714.3408,399,60226.6816,62173.0230,61956.3682,0,10.953341347599999
empirical,HA,prum,3,q3,inferredtree,-30203.8010,417,61241.6019,63629.3553,63049.3195,76,8.523322838999993
empirical,HA,prum,3,poisson,inferredtree,-31528.5024,397,63851.0048,65754.6916,65572.0214,72,7.2416206298000025
empirical,HA,prum,3,q2,inferredtree,-29684.2840,399,60166.5679,62112.9094,61896.2546,80,10.916298113800009
empirical,HA,prum,3,q3,optimizedtruetree,-30234.4433,417,61302.8866,63690.6400,63110.6042,0,8.556511617999998
empirical,HA,prum,3,hbstyle,inferredtree,-27566.9869,417,55967.9737,58355.7272,57775.6914,84,7.507459324900001
empirical,HA,prum,3,poisson,optimizedtruetree,-31561.2053,397,63916.4106,65820.0973,65637.4271,0,7.2585824406
empirical,HA,prum,3,q5,optimizedtruetree,-34832.6709,397,70459.3417,72363.0285,72180.3583,0,8.761819911599998
empirical,HA,prum,3,q1,optimizedtruetree,-28951.2677,398,58698.5354,60623.4081,60423.8870,0,8.283836520799998
empirical,HA,prum,3,pogofit,inferredtree,-27371.9751,398,55539.9503,57464.8230,57265.3019,88,7.577784632800001
empirical,HA,prum,3,pogofit,optimizedtruetree,-27393.6536,398,55583.3073,57508.1800,57308.6589,0,7.598663066400003
empirical,HA,prum,3,hbstyle,optimizedtruetree,-27590.4285,417,56014.8570,58402.6105,57822.5747,0,7.525627638600003
empirical,HA,prum,3,q4,optimizedtruetree,-30825.5935,417,62485.1870,64872.9404,64292.9046,0,7.524202486300001
empirical,HA,ruhfel,3,q3,inferredtree,-87231.1514,697,175856.3029,1148868.3029,178877.8357,106,30.6257997911
empirical,HA,ruhfel,3,q2,inferredtree,-86039.0825,717,173512.1650,1203124.1650,176620.3989,98,29.3150531155
empirical,HA,ruhfel,3,q1,inferredtree,-83226.2167,717,167886.4333,1197498.4333,170994.6672,94,29.184253854900007
empirical,HA,ruhfel,3,q5,optimizedtruetree,-100706.8729,697,202807.7459,1175819.7459,205829.2787,28,42.749220171100006
empirical,HA,ruhfel,3,q1,optimizedtruetree,-83244.7829,717,167923.5659,1197535.5659,171031.7998,28,29.187207059900018
empirical,HA,ruhfel,3,pogofit,inferredtree,-79463.6555,698,160323.3110,1136127.3110,163349.1789,100,28.051448128000004
empirical,HA,ruhfel,3,q4,inferredtree,-89095.3385,698,179586.6770,1155390.6770,182612.5448,94,44.34452501300001
empirical,HA,ruhfel,3,q5,inferredtree,-100661.4171,697,202716.8342,1175728.8342,205738.3670,110,42.76972273269996
empirical,HA,ruhfel,3,q4,optimizedtruetree,-89117.3755,698,179630.7511,1155434.7511,182656.6189,28,44.401362666699995
empirical,HA,ruhfel,3,hbstyle,optimizedtruetree,-80042.8047,717,161519.6095,1191131.6095,164627.8434,28,29.113852234999992
empirical,HA,ruhfel,3,pogofit,optimizedtruetree,-79479.4730,698,160354.9460,1136158.9460,163380.8139,28,28.014728862799984
empirical,HA,ruhfel,3,poisson,inferredtree,-91530.6148,697,184455.2297,1157467.2297,187476.7625,94,28.536728915700003
empirical,HA,ruhfel,3,q2,optimizedtruetree,-86062.9942,717,173559.9884,1203171.9884,176668.2223,28,29.308573330099993
empirical,HA,ruhfel,3,poisson,optimizedtruetree,-91557.9071,697,184509.8143,1157521.8143,187531.3471,28,28.56865552569997
empirical,HA,ruhfel,3,q3,optimizedtruetree,-87259.0828,697,175912.1655,1148924.1655,178933.6984,28,30.657151924800004
empirical,HA,ruhfel,3,hbstyle,inferredtree,-80028.1035,717,161490.2071,1191102.2071,164598.4410,92,29.156319932499983
empirical,HA,salichos,3,hbstyle,optimizedtruetree,-20293.2506,63,40712.5013,40728.6293,40985.6097,0,10.666937981700002
empirical,HA,salichos,3,q4,inferredtree,-21841.6953,62,43807.3905,43822.9833,44076.1639,8,12.135233196000003
empirical,HA,salichos,3,q5,inferredtree,-24133.3267,43,48352.6535,48359.9304,48539.0608,6,16.8039335787
empirical,HA,salichos,3,q1,inferredtree,-20665.3754,63,41456.7508,41472.8788,41729.8592,4,10.846082227999998
empirical,HA,salichos,3,pogofit,optimizedtruetree,-20036.7361,44,40161.4721,40169.1022,40352.2145,0,9.961186589399999
empirical,HA,salichos,3,q5,optimizedtruetree,-24153.6089,43,48393.2178,48400.4947,48579.6252,0,16.995512071400004
empirical,HA,salichos,3,q3,inferredtree,-21308.3495,63,42742.6991,42758.8271,43015.8075,10,10.318419253299998
empirical,HA,salichos,3,q2,inferredtree,-21081.3398,45,42252.6797,42260.6719,42447.7571,6,9.9745094486
empirical,HA,salichos,3,pogofit,inferredtree,-20035.5350,44,40159.0700,40166.7000,40349.8123,4,9.9394004565
empirical,HA,salichos,3,q1,optimizedtruetree,-20668.6445,63,41463.2890,41479.4170,41736.3975,0,10.882490473300003
empirical,HA,salichos,3,q4,optimizedtruetree,-21845.0498,62,43814.0997,43829.6925,44082.8730,0,12.226742573100001
empirical,HA,salichos,3,q2,optimizedtruetree,-21090.4168,45,42270.8337,42278.8260,42465.9111,0,10.055152976499999
empirical,HA,salichos,3,poisson,inferredtree,-22203.6222,43,44493.2445,44500.5214,44679.6518,10,8.722224293000002
empirical,HA,salichos,3,poisson,optimizedtruetree,-22221.0943,43,44528.1885,44535.4654,44714.5958,0,8.8183292042
empirical,HA,salichos,3,hbstyle,inferredtree,-20293.2507,63,40712.5014,40728.6294,40985.6098,0,10.669566019500001
empirical,HA,salichos,3,q3,optimizedtruetree,-21320.7528,63,42767.5056,42783.6336,43040.6140,0,10.460435656999996
empirical,HA,yeast,3,q2,inferredtree,-81858.8261,209,164135.6522,164383.6183,165041.6786,8,38.745414283800024
empirical,HA,yeast,3,q3,inferredtree,-83025.0949,189,166428.1899,166620.2219,167247.5151,6,36.33081855510001
empirical,HA,yeast,3,q4,optimizedtruetree,-85036.2738,189,170450.5476,170642.5797,171269.8729,0,44.41523313369998
empirical,HA,yeast,3,q1,inferredtree,-79974.1494,209,160366.2988,160614.2649,161272.3252,8,39.88039314359998
empirical,HA,yeast,3,q5,inferredtree,-94217.8467,189,188813.6934,189005.7255,189633.0187,12,63.23225824500004
empirical,HA,yeast,3,q4,inferredtree,-85007.5330,189,170393.0661,170585.0982,171212.3913,10,44.19900634740001
empirical,HA,yeast,3,pogofit,optimizedtruetree,-77359.5750,190,155099.1501,155293.7345,155922.8104,0,34.85953160680001
empirical,HA,yeast,3,q5,optimizedtruetree,-94251.0809,189,188880.1618,189072.1939,189699.4870,0,63.50862486350002
empirical,HA,yeast,3,q1,optimizedtruetree,-79988.2565,209,160394.5130,160642.4791,161300.5393,0,39.9387345991
empirical,HA,yeast,3,pogofit,inferredtree,-77354.6308,190,155089.2617,155283.8461,155912.9220,4,34.86624956349999
empirical,HA,yeast,3,hbstyle,optimizedtruetree,-78206.2744,209,156830.5489,157078.5150,157736.5752,0,36.22414533709999
empirical,HA,yeast,3,q3,optimizedtruetree,-83043.7276,189,166465.4552,166657.4873,167284.7805,0,36.46199409520001
empirical,HA,yeast,3,hbstyle,inferredtree,-78201.5028,209,156821.0056,157068.9717,157727.0320,8,36.20765458649998
empirical,HA,yeast,3,poisson,optimizedtruetree,-86438.5235,189,173255.0470,173447.0791,174074.3723,0,34.42157132319999
empirical,HA,yeast,3,poisson,inferredtree,-86415.4832,189,173208.9664,173400.9985,174028.2917,10,34.34762571240001
empirical,HA,yeast,3,q2,optimizedtruetree,-81871.1618,209,164160.3236,164408.2897,165066.3499,0,38.65977894449998
empirical,HA,anderson,4,poisson,inferredtree,-31346.9919,349,63391.9837,64533.5725,64904.9177,78,8.457922586800006
empirical,HA,anderson,4,poisson,optimizedtruetree,-31386.5164,349,63471.0329,64612.6216,64983.9668,10,8.482012976700009
empirical,HA,anderson,4,q2,optimizedtruetree,-29454.7265,351,59611.4530,60777.0379,61133.0571,10,11.259094177600002
empirical,HA,anderson,4,hbstyle,inferredtree,-27414.5173,369,55567.0345,56974.5603,57166.6695,84,8.754174455499998
empirical,HA,anderson,4,q3,optimizedtruetree,-29848.5821,351,60399.1641,61564.7490,61920.7682,10,9.143908545200004
empirical,HA,anderson,4,q5,inferredtree,-33584.0667,349,67866.1334,69007.7222,69379.0673,74,11.547582620100005
empirical,HA,anderson,4,q5,optimizedtruetree,-33632.3769,349,67962.7538,69104.3425,69475.6877,10,11.573924553800003
empirical,HA,anderson,4,q4,inferredtree,-30367.4638,351,61436.9276,62602.5125,62958.5317,78,12.5895866965
empirical,HA,anderson,4,pogofit,inferredtree,-27236.0058,350,55172.0116,56325.5327,56689.2805,80,8.699578583699996
empirical,HA,anderson,4,q1,optimizedtruetree,-28604.4887,369,57946.9773,59354.5031,59546.6124,10,9.825246339000003
empirical,HA,anderson,4,hbstyle,optimizedtruetree,-27437.3253,369,55612.6505,57020.1763,57212.2856,10,8.772163810399995
empirical,HA,anderson,4,pogofit,optimizedtruetree,-27261.9212,350,55223.8423,56377.3635,56741.1113,10,8.718456336600001
empirical,HA,anderson,4,q1,inferredtree,-28575.6900,369,57889.3800,59296.9058,59489.0150,72,9.8084794834
empirical,HA,anderson,4,q2,inferredtree,-29423.6416,351,59549.2832,60714.8681,61070.8873,74,11.220504548600003
empirical,HA,anderson,4,q3,inferredtree,-29817.3365,351,60336.6731,61502.2580,61858.2771,78,9.117711779199997
empirical,HA,anderson,4,q4,optimizedtruetree,-30399.4714,351,61500.9428,62666.5277,63022.5468,10,12.58152451819999
empirical,HA,dosreis,4,q5,inferredtree,-77767.9448,545,156625.8896,189689.2230,158988.4942,34,23.7448243998
empirical,HA,dosreis,4,q4,inferredtree,-68246.4930,546,137584.9860,172721.6919,139951.9256,32,19.61960289519998
empirical,HA,dosreis,4,poisson,optimizedtruetree,-70062.2593,545,141214.5187,174277.8520,143577.1232,0,18.582961596400008
empirical,HA,dosreis,4,q1,inferredtree,-63571.4720,565,128272.9439,767852.9439,130722.2496,26,23.0081503403
empirical,HA,dosreis,4,hbstyle,inferredtree,-60401.9307,565,121933.8614,761513.8614,124383.1671,28,19.114632386000007
empirical,HA,dosreis,4,q3,optimizedtruetree,-66974.1004,565,135078.2009,774658.2009,137527.5066,0,19.304773052399998
empirical,HA,dosreis,4,q2,inferredtree,-65716.7990,565,132563.5980,772143.5980,135012.9036,34,25.79985057929998
empirical,HA,dosreis,4,q3,inferredtree,-66949.7671,565,135029.5343,774609.5343,137478.8399,30,19.29570622389999
empirical,HA,dosreis,4,q2,optimizedtruetree,-65737.6104,565,132605.2208,772185.2208,135054.5265,0,25.727111970900033
empirical,HA,dosreis,4,poisson,inferredtree,-70038.8522,545,141167.7044,174231.0378,143530.3090,32,18.5730641334
empirical,HA,dosreis,4,hbstyle,optimizedtruetree,-60422.9341,565,121975.8681,761555.8681,124425.1738,0,19.123382838599987
empirical,HA,dosreis,4,q4,optimizedtruetree,-68274.0816,546,137640.1633,172776.8691,140007.1029,0,19.632013029700005
empirical,HA,dosreis,4,pogofit,optimizedtruetree,-60125.3477,546,121342.6955,156479.4014,123709.6351,0,18.701145248700005
empirical,HA,dosreis,4,pogofit,inferredtree,-60105.8855,546,121303.7710,156440.4769,123670.7107,28,18.700822691500026
empirical,HA,dosreis,4,q1,optimizedtruetree,-63587.7745,565,128305.5489,767885.5489,130754.8546,0,22.964078824899982
empirical,HA,dosreis,4,q5,optimizedtruetree,-77798.1101,545,156686.2203,189749.5536,159048.8249,0,23.75889718640003
empirical,HA,greenalga,4,poisson,optimizedtruetree,-11821.0503,43,23728.1005,23735.3774,23914.5079,0,3.185924642399999
empirical,HA,greenalga,4,pogofit,inferredtree,-10335.6014,44,20759.2029,20766.8330,20949.9453,0,3.3155521409999995
empirical,HA,greenalga,4,q1,optimizedtruetree,-10930.4323,44,21948.8647,21956.4947,22139.6071,0,3.3595672952999998
empirical,HA,greenalga,4,q5,optimizedtruetree,-12796.2919,43,25678.5839,25685.8608,25864.9912,0,4.2945443227
empirical,HA,greenalga,4,q4,optimizedtruetree,-11527.8013,62,23179.6027,23195.1955,23448.3761,0,3.4453059970999997
empirical,HA,greenalga,4,q4,inferredtree,-11527.8013,62,23179.6026,23195.1954,23448.3760,0,3.4450198209000003
empirical,HA,greenalga,4,q5,inferredtree,-12796.2919,43,25678.5838,25685.8607,25864.9911,0,4.2942012622000005
empirical,HA,greenalga,4,pogofit,optimizedtruetree,-10335.6014,44,20759.2029,20766.8330,20949.9453,0,3.3153198487000006
empirical,HA,greenalga,4,hbstyle,optimizedtruetree,-10428.3374,63,20982.6747,20998.8027,21255.7831,0,3.4133842207
empirical,HA,greenalga,4,q2,optimizedtruetree,-11104.3571,64,22336.7141,22353.3875,22614.1576,0,3.6958142517000003
empirical,HA,greenalga,4,q1,inferredtree,-10930.4323,44,21948.8647,21956.4947,22139.6070,0,3.3596950069
empirical,HA,greenalga,4,q3,inferredtree,-11258.2440,63,22642.4879,22658.6159,22915.5963,0,3.7166389849
empirical,HA,greenalga,4,poisson,inferredtree,-11821.0502,43,23728.1004,23735.3774,23914.5078,0,3.1856131317999994
empirical,HA,greenalga,4,q2,inferredtree,-11104.3692,64,22336.7383,22353.4117,22614.1818,0,3.6961383245999997
empirical,HA,greenalga,4,hbstyle,inferredtree,-10428.3373,63,20982.6747,20998.8027,21255.7831,0,3.4137341072999994
empirical,HA,greenalga,4,q3,optimizedtruetree,-11258.2440,63,22642.4879,22658.6159,22915.5963,0,3.7163314027
empirical,HA,greenplant,4,q4,inferredtree,-126070.0583,724,253588.1166,1303388.1166,256726.6958,78,50.34987665510005
empirical,HA,greenplant,4,q5,inferredtree,-141020.8305,705,283451.6611,1278911.6611,286507.8743,88,70.53763395140001
empirical,HA,greenplant,4,q1,inferredtree,-117968.4290,725,237386.8581,1290086.8581,240529.7724,82,47.3802578144
empirical,HA,greenplant,4,poisson,optimizedtruetree,-128977.0378,705,259364.0755,1254824.0755,262420.2888,22,44.39532573469999
empirical,HA,greenplant,4,hbstyle,inferredtree,-113786.3139,725,229022.6278,1281722.6278,232165.5422,96,46.15080369739998
empirical,HA,greenplant,4,q3,optimizedtruetree,-123162.3418,705,247734.6836,1243194.6836,250790.8968,22,48.14505613129999
empirical,HA,greenplant,4,q3,inferredtree,-123113.2834,705,247636.5668,1243096.5668,250692.7801,80,47.99336129419999
empirical,HA,greenplant,4,q2,inferredtree,-121374.9481,706,244161.8962,1242445.8962,247222.4445,78,45.081161402499966
empirical,HA,greenplant,4,q2,optimizedtruetree,-121418.2591,706,244248.5181,1242532.5181,247309.0664,22,45.23877960800001
empirical,HA,greenplant,4,poisson,inferredtree,-128914.9369,705,259239.8738,1254699.8738,262296.0870,102,44.232560682100015
empirical,HA,greenplant,4,hbstyle,optimizedtruetree,-113797.7396,725,229045.4793,1281745.4793,232188.3936,22,45.9716677741
empirical,HA,greenplant,4,q4,optimizedtruetree,-126118.9259,724,253685.8517,1303485.8517,256824.4310,22,50.42704613709999
empirical,HA,greenplant,4,pogofit,optimizedtruetree,-113065.6791,706,227543.3581,1225827.3581,230603.9064,22,45.676405409699996
