name,tree,rep,model,logl,k,AIC,AICc,BIC,rf_true,treelength
HIV,rayfinned,6,q5,-91801.2231,607,184816.4462,198743.0877,187544.1548,60,22.49053947530003
HIV,spiralia,6,poisson,-57111.4807,203,114628.9613,114810.1955,115541.1934,4,14.907207294599997
HIV,spiralia,6,q1,-52638.5878,204,105685.1755,105868.5966,106601.9013,2,16.007604648399997
HIV,spiralia,6,q2,-54114.1135,204,108636.2270,108819.6481,109552.9528,2,20.84885913989998
HIV,spiralia,6,q3,-55197.5248,203,110801.0496,110982.2838,111713.2817,4,15.027570504100003
HIV,spiralia,6,q4,-56353.6021,204,113115.2043,113298.6253,114031.9300,0,16.288747027199996
HIV,spiralia,6,q5,-63548.6752,203,127503.3505,127684.5846,128415.5825,6,19.65628547510001
HIV,andersen,7,poisson,-43383.7332,353,87473.4663,88287.5510,89059.7614,60,10.933455233099998
HIV,andersen,7,q1,-40298.5937,373,81343.1873,82315.3267,83019.3575,74,12.03374301110001
HIV,andersen,7,q2,-41332.6149,373,83411.2297,84383.3691,85087.3999,76,12.446397775600003
HIV,andersen,7,q3,-41944.7114,374,84637.4228,85618.1920,86318.0867,82,12.8242085577
HIV,andersen,7,q4,-42913.3199,355,86536.6398,87365.3611,88131.9224,76,16.407686430699997
HIV,andersen,7,q5,-47668.4136,353,96042.8272,96856.9119,97629.1223,72,15.856769464000012
HIV,dosreis,7,poisson,-105613.5555,545,212317.1110,217492.2414,214766.2068,18,25.613139392700027
HIV,dosreis,7,q1,-97607.0312,546,196306.0623,201545.7465,198759.6519,20,27.406310317399978
HIV,dosreis,7,q2,-100350.5206,564,201829.0412,208467.7912,204363.5183,14,25.97472606319998
HIV,dosreis,7,q3,-102150.6697,546,205393.3393,210633.0236,207846.9289,18,27.913590479099998
HIV,dosreis,7,q4,-104456.7148,546,210005.4295,215245.1137,212459.0191,16,27.85728968929998
HIV,dosreis,7,q5,-118792.7082,545,238675.4163,243850.5467,241124.5122,22,34.053368873600014
HIV,greenalga,7,poisson,-17014.6867,43,34115.3734,34121.5063,34308.6049,0,4.4016181870999995
HIV,greenalga,7,q1,-15780.0931,63,31686.1862,31699.6938,31969.2927,0,4.8559695715
HIV,greenalga,7,q2,-16215.9449,44,32519.8897,32526.3183,32717.6149,0,4.515728952200001
HIV,greenalga,7,q3,-16368.0062,63,32862.0124,32875.5199,33145.1188,2,5.2086829264
HIV,greenalga,7,q4,-16837.7046,62,33799.4092,33812.4727,34078.0219,2,4.852525430000001
HIV,greenalga,7,q5,-18872.8748,43,37831.7495,37837.8824,38024.9809,0,6.4869780671
HIV,opisthokonta,7,poisson,-88272.2847,137,176818.5694,176890.8677,177434.2137,2,33.11471122860001
HIV,opisthokonta,7,q1,-82181.9876,157,164677.9752,164776.6074,165383.4946,0,37.71354082210001
HIV,opisthokonta,7,q2,-84106.1411,157,168526.2823,168624.9145,169231.8016,0,43.75315811950001
HIV,opisthokonta,7,q3,-85400.8762,138,171077.7525,171151.2467,171697.8905,0,44.92686479809997
HIV,opisthokonta,7,q4,-87203.6322,156,174719.2645,174816.4549,175420.2901,0,40.9125280713
HIV,opisthokonta,7,q5,-96805.1058,137,193884.2116,193956.5099,194499.8559,6,63.42944798959999
HIV,prum,7,poisson,-47427.9109,397,95649.8219,96851.3884,97433.8422,44,9.902615058500004
HIV,prum,7,q1,-43951.3200,398,88698.6399,89910.8689,90487.1539,46,10.977917468100005
HIV,prum,7,q2,-45172.8660,398,91141.7319,92353.9610,92930.2460,54,13.550922354699997
HIV,prum,7,q3,-46035.5188,418,92907.0376,94354.4921,94785.4267,52,11.059488567899995
HIV,prum,7,q4,-47127.7624,399,95053.5248,96276.5133,96846.5326,50,10.991964501900005
HIV,prum,7,q5,-53486.1493,397,107766.2986,108967.8652,109550.3189,48,11.935483444000011
HIV,ruhfel,7,poisson,-139301.7526,703,280009.5051,1269833.5051,283168.6141,76,41.41309427180001
HIV,ruhfel,7,q1,-129873.8708,723,261193.7415,1308097.7415,264442.7255,80,45.72616282919999
HIV,ruhfel,7,q2,-133117.0603,722,267678.1206,1311690.1206,270922.6108,80,49.72041548500004
HIV,ruhfel,7,q3,-135026.3488,722,271496.6976,1315508.6976,274741.1879,84,48.20964531259993
HIV,ruhfel,7,q4,-138389.3219,722,278222.6437,1322234.6437,281467.1340,82,51.73124589970002
HIV,ruhfel,7,q5,-154862.4348,703,311130.8696,1300954.8696,314289.9786,86,73.49954469970005
HIV,salichos,7,poisson,-31610.1511,43,63306.3023,63312.4352,63499.5337,2,12.860027218500004
HIV,salichos,7,q1,-29820.8292,63,59767.6585,59781.1660,60050.7650,6,16.891954735299997
HIV,salichos,7,q2,-30433.5620,44,60955.1240,60961.5525,61152.8491,2,15.229086399399998
HIV,salichos,7,q3,-30709.5015,43,61505.0029,61511.1358,61698.2343,4,15.829134517700004
HIV,salichos,7,q4,-31326.1557,45,62742.3114,62749.0431,62944.5303,4,16.950938632400007
HIV,salichos,7,q5,-34038.7478,44,68165.4955,68171.9241,68363.2207,10,28.801307867500004
HIV,rayfinned,7,poisson,-82820.8587,607,166855.7174,180782.3589,169583.4260,50,18.689776345099986
HIV,rayfinned,7,q1,-76738.4904,627,154730.9808,178594.9808,157548.5645,46,21.59605746430001
HIV,rayfinned,7,q2,-78912.6306,608,159041.2612,173282.4920,161773.4635,44,19.541877845300004
HIV,rayfinned,7,q3,-80305.7815,626,161863.5631,184951.9160,164676.6530,50,19.307883684199982
HIV,rayfinned,7,q4,-82067.1037,608,165350.2073,179591.4381,168082.4096,46,26.578030807200008
HIV,rayfinned,7,q5,-92350.5756,607,185915.1513,199841.7928,188642.8599,50,24.595633655000004
HIV,spiralia,7,poisson,-58094.7064,203,116595.4128,116776.6470,117507.6449,0,15.179834827400006
HIV,spiralia,7,q1,-53597.1373,204,107602.2745,107785.6956,108519.0003,4,16.379739765099995
HIV,spiralia,7,q2,-54992.1637,204,110392.3274,110575.7485,111309.0532,4,18.118692134200018
HIV,spiralia,7,q3,-56148.9230,203,112703.8459,112885.0801,113616.0780,2,16.820395721999997
HIV,spiralia,7,q4,-57300.3882,204,115008.7763,115192.1974,115925.5021,6,17.203875212099994
HIV,spiralia,7,q5,-64408.0365,203,129222.0731,129403.3072,130134.3051,6,20.839719510800006
HIV,andersen,8,poisson,-44365.9625,351,89433.9250,90233.6143,91011.2326,46,11.135093026199995
HIV,andersen,8,q1,-41325.8919,371,83393.7838,84348.8842,85060.9665,52,13.347264354700005
HIV,andersen,8,q2,-42348.9277,351,85399.8554,86199.5447,86977.1630,48,11.818033958699997
HIV,andersen,8,q3,-43050.5585,371,86843.1169,87798.2173,88510.2996,52,12.407128384800004
HIV,andersen,8,q4,-43987.1250,353,88680.2500,89494.3347,90266.5451,50,16.512176246899998
HIV,andersen,8,q5,-48825.8282,351,98353.6564,99153.3457,99930.9640,46,17.027342558100006
HIV,dosreis,8,poisson,-105540.8915,545,212171.7830,217346.9135,214620.8789,12,25.624224892699964
HIV,dosreis,8,q1,-97133.8035,565,195397.6071,202130.0281,197936.5780,18,29.139225039800014
HIV,dosreis,8,q2,-100173.5092,546,201439.0184,206678.7026,203892.6080,16,34.29890784410002
HIV,dosreis,8,q3,-102130.6365,564,205389.2730,212028.0230,207923.7502,12,26.137569642400006
HIV,dosreis,8,q4,-104482.4091,564,210092.8182,216731.5682,212627.2953,16,27.470466422700035
HIV,dosreis,8,q5,-118362.8689,545,237815.7378,242990.8682,240264.8337,22,33.59117390739995
HIV,greenalga,8,poisson,-16917.2341,43,33920.4682,33926.6011,34113.6997,0,4.3881682809
HIV,greenalga,8,q1,-15763.2332,44,31614.4664,31620.8949,31812.1915,0,4.6850236082
HIV,greenalga,8,q2,-16112.9146,44,32313.8293,32320.2579,32511.5545,0,4.500457784399999
HIV,greenalga,8,q3,-16330.5520,44,32749.1041,32755.5326,32946.8292,0,5.398570811199999
HIV,greenalga,8,q4,-16692.6186,62,33509.2373,33522.3008,33787.8500,0,4.947019234599999
HIV,greenalga,8,q5,-18691.5807,43,37469.1613,37475.2942,37662.3927,0,6.363459646499999
HIV,opisthokonta,8,poisson,-87742.4078,137,175758.8157,175831.1140,176374.4600,2,32.77114950479999
HIV,opisthokonta,8,q1,-81374.8744,157,163063.7488,163162.3810,163769.2682,4,37.94799055819999
HIV,opisthokonta,8,q2,-83332.9231,157,166979.8462,167078.4784,167685.3656,2,46.396766120800024
HIV,opisthokonta,8,q3,-84572.1342,156,169456.2684,169553.4589,170157.2940,4,42.09977281729998
HIV,opisthokonta,8,q4,-86395.6131,156,173103.2262,173200.4167,173804.2518,6,40.25032772959999
HIV,opisthokonta,8,q5,-95861.8342,137,191997.6684,192069.9667,192613.3127,12,63.232673151600004
HIV,prum,8,poisson,-47175.5174,397,95145.0347,96346.6013,96929.0550,38,9.822292243800012
HIV,prum,8,q1,-43293.2344,417,87420.4689,88855.0861,89294.3642,34,10.906825098599993
HIV,prum,8,q2,-44712.7225,417,90259.4451,91694.0624,92133.3404,36,11.99221675139999
HIV,prum,8,q3,-45542.7183,399,91883.4366,93106.4251,93676.4443,36,10.5723758535
HIV,prum,8,q4,-46312.8915,418,93461.7831,94909.2376,95340.1722,40,11.5972564188
HIV,prum,8,q5,-52550.5133,397,105895.0266,107096.5931,107679.0469,40,12.7468094109
HIV,ruhfel,8,poisson,-138523.5704,703,278453.1408,1268277.1408,281612.2498,72,40.942867992900034
HIV,ruhfel,8,q1,-129209.4097,723,259864.8193,1306768.8193,263113.8034,86,45.16494037940002
HIV,ruhfel,8,q2,-132414.2137,723,266274.4275,1313178.4275,269523.4115,86,47.990199535300015
HIV,ruhfel,8,q3,-134795.7183,722,271035.4366,1315047.4366,274279.9268,94,46.67404168079997
HIV,ruhfel,8,q4,-138148.7087,704,277705.4175,1270345.4175,280869.0202,86,44.80590483500003
HIV,ruhfel,8,q5,-153965.9336,703,309337.8671,1299161.8671,312496.9761,90,68.82681233590003
HIV,salichos,8,poisson,-31968.7840,43,64023.5679,64029.7008,64216.7993,6,13.345739464200001
HIV,salichos,8,q1,-30356.1807,63,60838.3614,60851.8689,61121.4679,4,17.848783998699993
HIV,salichos,8,q2,-30834.5310,63,61795.0619,61808.5694,62078.1684,4,20.865046865700005
HIV,salichos,8,q3,-31167.5621,62,62459.1241,62472.1877,62737.7369,6,20.21255610850001
HIV,salichos,8,q4,-31820.8081,63,63767.6161,63781.1236,64050.7226,8,33.5345482557
HIV,salichos,8,q5,-34640.7092,43,69367.4183,69373.5512,69560.6498,8,32.35288547
HIV,rayfinned,8,poisson,-82068.5979,607,165351.1958,179277.8373,168078.9044,56,18.52585063190002
HIV,rayfinned,8,q1,-76164.2660,627,153582.5321,177446.5321,156400.1157,54,20.200677435800017
HIV,rayfinned,8,q2,-78290.9293,608,157797.8587,172039.0894,160530.0610,62,19.068939118500012
HIV,rayfinned,8,q3,-79991.9377,608,161199.8754,175441.1061,163932.0777,70,20.16245452500001
HIV,rayfinned,8,q4,-81587.6456,609,164393.2912,178961.5265,167129.9873,60,25.8692105924
HIV,rayfinned,8,q5,-92393.9413,607,186001.8826,199928.5241,188729.5911,68,23.826432496000013
HIV,spiralia,8,poisson,-57394.3300,203,115194.6601,115375.8942,116106.8921,6,15.035356331099988
HIV,spiralia,8,q1,-52551.6412,223,105549.2825,105777.8957,106551.3896,2,18.089665359100003
HIV,spiralia,8,q2,-54344.6795,204,109097.3591,109280.7801,110014.0849,2,21.823843189399994
HIV,spiralia,8,q3,-55321.0424,204,111050.0847,111233.5058,111966.8105,6,17.745248035600007
HIV,spiralia,8,q4,-56553.8610,204,113515.7220,113699.1431,114432.4478,6,17.8930461784
HIV,spiralia,8,q5,-63674.6888,203,127755.3775,127936.6116,128667.6095,10,20.2812514314
HIV,andersen,9,poisson,-44683.7180,351,90069.4361,90869.1254,91646.7437,64,11.17729964320001
HIV,andersen,9,q1,-41843.5700,352,84391.1400,85197.9972,85972.9414,66,12.146745851799997
HIV,andersen,9,q2,-42789.8650,352,86283.7299,87090.5871,87865.5313,70,11.578119378999993
HIV,andersen,9,q3,-43495.3240,351,87692.6479,88492.3372,89269.9555,64,13.076407096299988
HIV,andersen,9,q4,-44599.8963,353,89905.7926,90719.8773,91492.0878,72,16.287116428299985
HIV,andersen,9,q5,-49669.3716,351,100040.7433,100840.4326,101618.0509,72,17.771700119700014
HIV,dosreis,9,poisson,-104654.7039,545,210399.4079,215574.5383,212848.5037,8,25.36712669269998
HIV,dosreis,9,q1,-96431.2210,565,193992.4419,200724.8630,196531.4128,16,29.5062895788
HIV,dosreis,9,q2,-99186.3566,564,199500.7132,206139.4632,202035.1904,22,26.722503869399972
HIV,dosreis,9,q3,-101263.4017,545,203616.8033,208791.9338,206065.8992,12,25.476301179799993
HIV,dosreis,9,q4,-103289.8270,546,207671.6539,212911.3381,210125.2435,16,26.71111680079998
HIV,dosreis,9,q5,-116363.8835,545,233817.7670,238992.8974,236266.8628,20,33.329548017900045
HIV,greenalga,9,poisson,-16998.8836,43,34083.7671,34089.9000,34276.9985,0,4.4333905426000015
HIV,greenalga,9,q1,-15878.5505,44,31845.1009,31851.5295,32042.8261,0,4.7708416576
HIV,greenalga,9,q2,-16159.1674,63,32444.3348,32457.8423,32727.4413,0,5.079065659300001
HIV,greenalga,9,q3,-16497.1907,44,33082.3813,33088.8099,33280.1065,0,5.094536218899999
HIV,greenalga,9,q4,-16884.4764,62,33892.9528,33906.0164,34171.5656,2,4.9548293616
HIV,greenalga,9,q5,-18786.2790,43,37658.5580,37664.6909,37851.7895,2,6.339358262200001
HIV,opisthokonta,9,poisson,-88207.4567,137,176688.9133,176761.2116,177304.5576,6,33.225271553300004
HIV,opisthokonta,9,q1,-82249.3457,157,164812.6914,164911.3236,165518.2107,6,38.79657981850001
HIV,opisthokonta,9,q2,-84052.0176,157,168418.0352,168516.6674,169123.5545,4,44.65597081670002
HIV,opisthokonta,9,q3,-85328.4111,137,170930.8223,171003.1205,171546.4665,6,35.235890506499985
HIV,opisthokonta,9,q4,-87299.4765,156,174910.9530,175008.1434,175611.9786,6,43.424021091899995
HIV,opisthokonta,9,q5,-96619.5550,137,193513.1100,193585.4082,194128.7542,6,63.41080488500003
HIV,prum,9,poisson,-46542.5916,397,93879.1831,95080.7497,95663.2034,58,9.653777874100001
HIV,prum,9,q1,-43050.6845,398,86897.3690,88109.5980,88685.8831,54,10.275586785500003
HIV,prum,9,q2,-44237.8530,398,89271.7059,90483.9349,91060.2200,42,9.746728400100002
HIV,prum,9,q3,-45133.8155,398,91063.6309,92275.8600,92852.1450,52,10.384530587800006
HIV,prum,9,q4,-46072.8599,399,92943.7198,94166.7083,94736.7276,52,14.3159477776
HIV,prum,9,q5,-52183.4543,397,105160.9086,106362.4751,106944.9288,48,11.840941187300007
HIV,ruhfel,9,poisson,-140949.1365,701,283300.2731,1267504.2731,286450.3945,90,41.93571593889999
HIV,ruhfel,9,q1,-130809.1341,721,263060.2683,1304184.2683,266300.2648,80,46.57358043399997
HIV,ruhfel,9,q2,-134482.1646,721,270406.3292,1311530.3292,273646.3257,84,56.02376269329996
HIV,ruhfel,9,q3,-136693.9750,702,274791.9500,1261803.9500,277946.5652,76,54.55492720300001
HIV,ruhfel,9,q4,-139814.2383,702,281032.4766,1268044.4766,284187.0918,84,63.213011130400034
HIV,ruhfel,9,q5,-156384.4200,701,314170.8399,1298374.8399,317320.9614,100,75.49311696320005
HIV,salichos,9,poisson,-31275.8662,43,62637.7325,62643.8654,62830.9639,2,12.627690940700004
HIV,salichos,9,q1,-29567.6873,63,59261.3747,59274.8822,59544.4812,6,16.779486819599995
HIV,salichos,9,q2,-30136.1840,44,60360.3680,60366.7966,60558.0932,6,15.940880003599995
HIV,salichos,9,q3,-30475.9015,62,61075.8031,61088.8666,61354.4158,4,16.7551831306
HIV,salichos,9,q4,-31099.9301,63,62325.8603,62339.3678,62608.9668,4,32.6310612706
HIV,salichos,9,q5,-33942.4306,43,67970.8612,67976.9941,68164.0926,10,29.29192239169999
HIV,rayfinned,9,poisson,-82918.2794,607,167050.5588,180977.2003,169778.2674,58,18.7662678506
HIV,rayfinned,9,q1,-76563.0812,627,154380.1623,178244.1623,157197.7460,46,21.84290738100002
HIV,rayfinned,9,q2,-78718.0271,608,158652.0542,172893.2850,161384.2566,58,25.97623652129999
HIV,rayfinned,9,q3,-80235.2247,608,161686.4494,175927.6802,164418.6517,46,20.71409809940001
HIV,rayfinned,9,q4,-81916.2846,608,165048.5692,179289.8000,167780.7716,50,27.95617518339998
HIV,rayfinned,9,q5,-92562.2055,607,186338.4111,200265.0526,189066.1197,52,23.987390510300013
HIV,spiralia,9,poisson,-57702.2232,203,115810.4464,115991.6805,116722.6784,4,15.078853760000003
HIV,spiralia,9,q1,-53187.5426,223,106821.0852,107049.6985,107823.1923,4,16.529720668700005
HIV,spiralia,9,q2,-54698.8707,223,109843.7413,110072.3546,110845.8484,2,16.260888280499994
HIV,spiralia,9,q3,-55733.5188,222,111911.0376,112137.0924,112908.6509,4,15.4660100773
HIV,spiralia,9,q4,-56793.3835,222,114030.7671,114256.8219,115028.3804,4,16.436881325799995
HIV,spiralia,9,q5,-63806.4171,203,128018.8342,128200.0683,128931.0662,6,20.973923930199994
HIV,andersen,10,poisson,-45226.5512,351,91155.1024,91954.7917,92732.4100,70,11.516748229599989
HIV,andersen,10,q1,-42011.4860,371,84764.9719,85720.0723,86432.1546,68,13.617793752599994
HIV,andersen,10,q2,-43132.8558,352,86969.7115,87776.5687,88551.5129,72,12.381015182200008
HIV,andersen,10,q3,-43788.0072,370,88316.0145,89262.7041,89978.7034,66,12.987323344600009
HIV,andersen,10,q4,-44992.0007,352,90688.0014,91494.8585,92269.8027,74,12.9076428668
HIV,andersen,10,q5,-50058.2819,351,100818.5639,101618.2532,102395.8715,86,18.28582000640001
HIV,dosreis,10,poisson,-106646.2020,545,214382.4041,219557.5345,216831.4999,6,25.913133388100007
HIV,dosreis,10,q1,-98428.7862,546,197949.5725,203189.2567,200403.1621,8,27.293797363999992
HIV,dosreis,10,q2,-101047.1466,564,203222.2932,209861.0432,205756.7703,8,27.337180639900055
HIV,dosreis,10,q3,-103085.1029,564,207298.2058,213936.9558,209832.6830,4,26.981347522899963
HIV,dosreis,10,q4,-105187.4596,564,211502.9192,218141.6692,214037.3964,8,27.546346492299968
HIV,dosreis,10,q5,-118129.4601,545,237348.9203,242524.0507,239798.0161,8,34.661347389499966
HIV,greenalga,10,poisson,-17401.0313,43,34888.0627,34894.1956,35081.2941,0,4.5923392812
HIV,greenalga,10,q1,-16235.9360,63,32597.8721,32611.3796,32880.9786,2,5.0565894648
HIV,greenalga,10,q2,-16697.3146,44,33482.6293,33489.0579,33680.3545,2,4.926570667099999
HIV,greenalga,10,q3,-16966.2284,45,34022.4567,34029.1884,34224.6757,0,5.728622273000002
HIV,greenalga,10,q4,-17454.1960,45,34998.3919,35005.1236,35200.6108,2,5.224967200699999
HIV,greenalga,10,q5,-19390.9395,43,38867.8790,38874.0119,39061.1104,2,7.017424026000001
HIV,opisthokonta,10,poisson,-88368.2408,137,177010.4816,177082.7798,177626.1258,0,33.5005642314
HIV,opisthokonta,10,q1,-82043.3172,157,164400.6344,164499.2666,165106.1538,0,38.99084136909999
HIV,opisthokonta,10,q2,-84083.4891,137,168440.9781,168513.2764,169056.6224,0,40.3112239968
HIV,opisthokonta,10,q3,-85246.8981,157,170807.7961,170906.4283,171513.3155,0,57.40595791650002
HIV,opisthokonta,10,q4,-87019.2641,138,174314.5282,174388.0225,174934.6662,0,40.79384739160002
HIV,opisthokonta,10,q5,-96734.7287,137,193743.4573,193815.7556,194359.1016,4,65.96762026550003
HIV,prum,10,poisson,-47146.7726,397,95087.5452,96289.1117,96871.5654,54,9.80688841810001
HIV,prum,10,q1,-43534.4340,417,87902.8681,89337.4853,89776.7634,64,10.734964159099997
HIV,prum,10,q2,-44800.6012,398,90397.2023,91609.4313,92185.7163,58,10.062903970200006
HIV,prum,10,q3,-45643.0054,399,92084.0107,93306.9992,93877.0185,62,12.448996808099992
HIV,prum,10,q4,-46538.8728,399,93875.7456,95098.7341,95668.7534,68,13.621787231200003
HIV,prum,10,q5,-51899.0896,397,104592.1792,105793.7457,106376.1995,62,12.120709113100007
HIV,ruhfel,10,poisson,-139591.9938,701,280585.9875,1264789.9875,283736.1090,80,41.530330465999995
HIV,ruhfel,10,q1,-129781.2061,721,261004.4123,1302128.4123,264244.4088,76,45.5185480869
HIV,ruhfel,10,q2,-132691.2717,701,266784.5435,1250988.5435,269934.6649,90,44.24235559829996
HIV,ruhfel,10,q3,-134966.4860,721,271374.9719,1312498.9719,274614.9685,78,56.73555220469997
HIV,ruhfel,10,q4,-138352.2876,720,278144.5752,1316384.5752,281380.0780,84,51.38832085839995
HIV,ruhfel,10,q5,-153595.0011,701,308592.0023,1292796.0023,311742.1237,98,71.91989577530009
HIV,salichos,10,poisson,-31781.2815,43,63648.5630,63654.6959,63841.7944,4,13.164515574699998
HIV,salichos,10,q1,-29960.2161,63,60046.4322,60059.9397,60329.5387,4,17.71870492770001
HIV,salichos,10,q2,-30484.4742,62,61092.9484,61106.0119,61371.5611,6,16.5886500269
HIV,salichos,10,q3,-30789.4417,62,61702.8834,61715.9469,61981.4961,6,17.968829340999996
HIV,salichos,10,q4,-31394.6503,63,62915.3005,62928.8081,63198.4070,8,33.62730296299999
HIV,salichos,10,q5,-34199.1730,43,68484.3461,68490.4790,68677.5775,4,31.300409669600008
HIV,rayfinned,10,poisson,-81781.4301,607,164776.8602,178703.5017,167504.5688,42,18.4293695761
HIV,rayfinned,10,q1,-75384.4996,627,152022.9991,175886.9991,154840.5828,40,20.58584171589998
HIV,rayfinned,10,q2,-77493.3788,627,156240.7576,180104.7576,159058.3412,40,22.234312077300032
HIV,rayfinned,10,q3,-78906.6766,626,159065.3532,182153.7061,161878.4431,42,18.989601843400013
HIV,rayfinned,10,q4,-80453.3087,626,162158.6174,185246.9703,164971.7073,44,19.24233196429999
HIV,rayfinned,10,q5,-90559.7929,607,182333.5858,196260.2273,185061.2944,44,23.55988823039999
HIV,spiralia,10,poisson,-58086.9338,203,116579.8675,116761.1017,117492.0996,4,15.253147493200006
HIV,spiralia,10,q1,-53798.8809,205,108007.7617,108193.3881,108928.9813,2,16.413380049900002
HIV,spiralia,10,q2,-55171.7570,205,110753.5140,110939.1404,111674.7336,2,17.80158820350001
HIV,spiralia,10,q3,-56233.4014,205,112876.8028,113062.4292,113798.0223,2,17.044180880099983
HIV,spiralia,10,q4,-57620.1304,204,115648.2608,115831.6819,116564.9866,2,17.0185292158
HIV,spiralia,10,q5,-64515.4124,203,129436.8248,129618.0590,130349.0569,6,19.937397332099994
HIV,andersen,11,poisson,-45191.7334,353,91089.4668,91903.5515,92675.7619,44,11.351794122400008
HIV,andersen,11,q1,-42187.6615,373,85121.3230,86093.4624,86797.4932,46,13.294640870600006
HIV,andersen,11,q2,-43200.4527,373,87146.9054,88119.0448,88823.0756,52,12.827484182400005
HIV,andersen,11,q3,-43871.0867,373,88488.1734,89460.3128,90164.3436,48,12.686936160800007
HIV,andersen,11,q4,-45015.3935,355,90740.7869,91569.5082,92336.0695,54,12.365430122699996
