name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
NP,prum,3,poisson,optimizedtruetree,-30564.6885,397,61923.3769,65083.4969,63594.9852,0,8.201262610000002
NP,ruhfel,3,m1,inferredtree,-83401.5903,696,168195.1807,1138419.1807,171125.7583,104,34.9874043723
NP,ruhfel,3,m2,inferredtree,-85964.3635,715,173358.7270,1197238.7270,176369.3060,108,41.804659631499966
NP,ruhfel,3,m3,inferredtree,-87177.4231,695,175744.8463,1143184.8463,178671.2133,100,33.440926067799985
NP,ruhfel,3,m4,inferredtree,-88675.4382,696,178742.8763,1148966.8763,181673.4540,114,50.008117165300014
NP,ruhfel,3,m5,inferredtree,-97728.2763,695,196846.5527,1164286.5527,199772.9197,118,49.91490231459997
NP,ruhfel,3,poisson,inferredtree,-90663.1513,695,182716.3027,1150156.3027,185642.6697,104,32.94771430400001
NP,ruhfel,3,m1,optimizedtruetree,-83417.8968,696,168227.7936,1138451.7936,171158.3713,36,35.00798164190001
NP,ruhfel,3,m2,optimizedtruetree,-85983.2093,715,173396.4186,1197276.4186,176406.9977,36,41.886668246100015
NP,ruhfel,3,m3,optimizedtruetree,-87188.3207,695,175766.6414,1143206.6414,178693.0085,36,33.4428403913
NP,ruhfel,3,m4,optimizedtruetree,-88702.8038,696,178797.6076,1149021.6076,181728.1852,36,50.07117231289998
NP,ruhfel,3,m5,optimizedtruetree,-97771.7704,695,196933.5407,1164373.5407,199859.9078,36,49.94836354909997
NP,ruhfel,3,poisson,optimizedtruetree,-90673.4166,695,182736.8332,1150176.8332,185663.2003,36,32.96054677790001
NP,salichos,3,m1,inferredtree,-19358.6035,63,38843.2069,38861.7875,39108.4747,4,12.515622871100001
NP,salichos,3,m2,inferredtree,-19709.0892,62,39542.1784,39560.1371,39803.2356,6,10.8461026843
NP,salichos,3,m3,inferredtree,-20013.9523,44,40115.9045,40124.6463,40301.1709,6,10.9442266525
NP,salichos,3,m4,inferredtree,-20362.9025,45,40815.8051,40824.9644,41005.2821,10,14.416155462500006
NP,salichos,3,m5,inferredtree,-22158.1811,43,44402.3623,44410.6971,44583.4181,10,18.945486723099997
NP,salichos,3,poisson,inferredtree,-20789.7857,43,41665.5714,41673.9062,41846.6272,8,9.724637376099999
NP,salichos,3,m1,optimizedtruetree,-19362.1303,63,38850.2606,38868.8412,39115.5284,0,12.623134302999999
NP,salichos,3,m2,optimizedtruetree,-19719.8631,62,39563.7262,39581.6848,39824.7834,0,10.968569714400001
NP,salichos,3,m3,optimizedtruetree,-20027.0598,44,40142.1196,40150.8614,40327.3860,0,11.0323033195
NP,salichos,3,m4,optimizedtruetree,-20367.7565,45,40825.5131,40834.6724,41014.9901,0,14.495067572400002
NP,salichos,3,m5,optimizedtruetree,-22173.0526,43,44432.1052,44440.4400,44613.1610,0,19.095721687699992
NP,salichos,3,poisson,optimizedtruetree,-20801.8869,43,41689.7737,41698.1085,41870.8295,0,9.793537867699998
NP,rayfinned,3,m1,inferredtree,-47311.9283,608,95839.8566,836383.8566,98399.9014,58,16.162711835300005
NP,rayfinned,3,m2,inferredtree,-48572.7549,628,98401.5099,888425.5099,101045.7667,54,19.190679190399994
NP,rayfinned,3,m3,inferredtree,-49601.7562,607,100417.5124,838529.5124,102973.3466,54,14.856557232699993
NP,rayfinned,3,m4,inferredtree,-50472.3059,607,102158.6119,840270.6119,104714.4461,56,14.789875981600007
NP,rayfinned,3,m5,inferredtree,-56907.9327,607,115029.8654,853141.8654,117585.6996,70,19.856049690200003
NP,rayfinned,3,poisson,inferredtree,-51913.3833,607,105040.7666,843152.7666,107596.6008,54,14.814527687099986
NP,rayfinned,3,m1,optimizedtruetree,-47320.8168,608,95857.6337,836401.6337,98417.6785,0,16.2241194355
NP,rayfinned,3,m2,optimizedtruetree,-48584.8770,628,98425.7540,888449.7540,101070.0108,0,19.302910912599994
NP,rayfinned,3,m3,optimizedtruetree,-49609.7209,607,100433.4417,838545.4417,102989.2760,0,14.8620976709
NP,rayfinned,3,m4,optimizedtruetree,-50481.4500,607,102176.9000,840288.9000,104732.7343,0,14.794892209299988
NP,rayfinned,3,m5,optimizedtruetree,-56930.6791,607,115075.3581,853187.3581,117631.1924,0,19.846749671899996
NP,rayfinned,3,poisson,optimizedtruetree,-51921.3474,607,105056.6947,843168.6947,107612.5290,0,14.820685316
NP,spiralia,3,m1,inferredtree,-32273.0670,204,64954.1341,65239.5948,65813.0965,10,12.645114398899997
NP,spiralia,3,m2,inferredtree,-33247.0536,204,66902.1071,67187.5679,67761.0695,10,14.453991647100006
NP,spiralia,3,m3,inferredtree,-34047.1035,204,68502.2070,68787.6678,69361.1695,12,11.87113054519999
NP,spiralia,3,m4,inferredtree,-34562.8550,222,69569.7101,69929.7537,70504.4633,12,11.860276414199996
NP,spiralia,3,m5,inferredtree,-39293.1349,203,78992.2699,79273.9841,79847.0217,16,16.34335946720001
NP,spiralia,3,poisson,inferredtree,-35557.0654,203,71520.1307,71801.8450,72374.8826,12,11.540850412599994
NP,spiralia,3,m1,optimizedtruetree,-32284.6116,204,64977.2232,65262.6840,65836.1856,0,12.66128418099999
NP,spiralia,3,m2,optimizedtruetree,-33260.4832,204,66928.9665,67214.4272,67787.9289,0,14.539719544100004
NP,spiralia,3,m3,optimizedtruetree,-34061.4956,204,68530.9912,68816.4519,69389.9536,0,11.879345361499984
NP,spiralia,3,m4,optimizedtruetree,-34575.6490,222,69595.2980,69955.3416,70530.0512,0,11.870047535200003
NP,spiralia,3,m5,optimizedtruetree,-39327.0592,203,79060.1184,79341.8327,79914.8702,0,16.336549879299998
NP,spiralia,3,poisson,optimizedtruetree,-35569.1630,203,71544.3260,71826.0403,72399.0778,0,11.549520471300003
NP,andersen,4,m1,inferredtree,-26807.4997,373,54360.9993,56611.0316,55931.5532,72,9.933601111999995
NP,andersen,4,m2,inferredtree,-27586.9449,355,55883.8897,57663.8897,57378.6528,76,10.060284599900001
NP,andersen,4,m3,inferredtree,-28001.6931,355,56713.3862,58493.3862,58208.1492,74,11.219226289400002
NP,andersen,4,m4,inferredtree,-28531.1670,355,57772.3340,59552.3340,59267.0970,76,9.871047448899995
NP,andersen,4,m5,inferredtree,-31690.3188,353,64086.6376,65822.2209,65572.9794,84,13.685815739600008
NP,andersen,4,poisson,inferredtree,-29187.5796,353,59081.1592,60816.7426,60567.5010,80,9.052809672099992
NP,andersen,4,m1,optimizedtruetree,-26824.7323,373,54395.4646,56645.4968,55966.0184,2,9.9655234889
NP,andersen,4,m2,optimizedtruetree,-27602.3782,355,55914.7564,57694.7564,57409.5194,2,10.080438824199998
NP,andersen,4,m3,optimizedtruetree,-28016.9170,355,56743.8340,58523.8340,58238.5971,2,11.2270281508
NP,andersen,4,m4,optimizedtruetree,-28554.2457,355,57818.4913,59598.4913,59313.2544,2,9.887784403899994
NP,andersen,4,m5,optimizedtruetree,-31737.4981,353,64180.9962,65916.5795,65667.3380,2,13.6954837344
NP,andersen,4,poisson,optimizedtruetree,-29215.4755,353,59136.9510,60872.5344,60623.2929,2,9.073552835300006
NP,dosreis,4,m1,inferredtree,-62278.7789,546,125649.5578,722973.5578,127948.5454,34,21.178681439799973
NP,dosreis,4,m2,inferredtree,-64072.2838,565,129274.5676,768854.5676,131653.5567,40,27.180986678399996
NP,dosreis,4,m3,inferredtree,-65388.7163,547,131871.4326,731383.4326,134174.6308,36,21.63535768330001
NP,dosreis,4,m4,inferredtree,-66549.9908,545,134189.9816,729329.9816,136484.7586,36,20.762591618700018
NP,dosreis,4,m5,inferredtree,-74280.2539,546,149652.5077,746976.5077,151951.4954,54,28.504423063199972
NP,dosreis,4,poisson,inferredtree,-68296.2948,545,137682.5896,732822.5896,139977.3666,38,21.03870919040003
NP,dosreis,4,m1,optimizedtruetree,-62288.9710,546,125669.9419,722993.9419,127968.9296,0,21.137807567499976
NP,dosreis,4,m2,optimizedtruetree,-64087.6866,565,129305.3731,768885.3731,131684.3622,0,27.15760396939996
NP,dosreis,4,m3,optimizedtruetree,-65402.5686,547,131899.1372,731411.1372,134202.3355,0,21.6167827204
NP,dosreis,4,m4,optimizedtruetree,-66571.2033,545,134232.4065,729372.4065,136527.1836,0,20.792186233899994
NP,dosreis,4,m5,optimizedtruetree,-74332.0292,546,149756.0584,747080.0584,152055.0460,0,28.53120587259999
NP,dosreis,4,poisson,optimizedtruetree,-68317.6948,545,137725.3895,732865.3895,140020.1666,0,21.065891413999992
NP,opisthokonta,4,m1,inferredtree,-51461.1782,157,103236.3563,103382.2740,103897.4206,4,28.295224861699992
NP,opisthokonta,4,m2,inferredtree,-52895.4976,157,106104.9952,106250.9128,106766.0594,2,32.4042565
NP,opisthokonta,4,m3,inferredtree,-53831.8398,156,107975.6797,108119.3277,108632.5333,4,27.915520517599994
NP,opisthokonta,4,m4,inferredtree,-54892.6446,156,110097.2892,110240.9373,110754.1428,4,29.9458941945
NP,opisthokonta,4,m5,inferredtree,-61212.4912,137,122698.9824,122804.0157,123275.8346,6,44.4425431598
NP,opisthokonta,4,poisson,inferredtree,-56011.3308,137,112296.6616,112401.6949,112873.5138,4,24.6264668367
NP,opisthokonta,4,m1,optimizedtruetree,-51464.2483,157,103242.4966,103388.4142,103903.5608,0,28.278793583300008
NP,opisthokonta,4,m2,optimizedtruetree,-52896.3001,157,106106.6002,106252.5178,106767.6644,0,32.3576181677
NP,opisthokonta,4,m3,optimizedtruetree,-53834.4802,156,107980.9604,108124.6085,108637.8140,0,27.9197927064
NP,opisthokonta,4,m4,optimizedtruetree,-54893.5413,156,110099.0826,110242.7307,110755.9362,0,29.943117957499993
NP,opisthokonta,4,m5,optimizedtruetree,-61215.5466,137,122705.0932,122810.1265,123281.9454,0,44.45561178500003
NP,opisthokonta,4,poisson,optimizedtruetree,-56017.7719,137,112309.5438,112414.5772,112886.3960,0,24.626393245699997
NP,prum,4,m1,inferredtree,-26232.5433,399,53263.0866,56520.2294,54943.1160,104,7.792605843099999
NP,prum,4,m2,inferredtree,-26928.1695,417,54690.3390,59047.9890,56446.1593,96,7.562724000199994
NP,prum,4,m3,inferredtree,-27401.3231,397,55596.6461,58756.7661,57268.2543,102,7.1870588294
NP,prum,4,m4,inferredtree,-27979.7467,399,56757.4934,60014.6363,58437.5229,108,8.275647446199999
NP,prum,4,m5,inferredtree,-31335.8684,397,63465.7368,66625.8568,65137.3450,100,9.330046185599997
NP,prum,4,poisson,inferredtree,-28536.2654,397,57866.5309,61026.6509,59538.1391,98,7.504153922300007
NP,prum,4,m1,optimizedtruetree,-26268.5505,399,53335.1010,56592.2438,55015.1304,0,7.841320293500005
NP,prum,4,m2,optimizedtruetree,-26968.1841,417,54770.3683,59128.0183,56526.1885,0,7.579570032999999
NP,prum,4,m3,optimizedtruetree,-27456.3355,397,55706.6710,58866.7910,57378.2792,0,7.207609193400002
NP,prum,4,m4,optimizedtruetree,-28026.3805,399,56850.7609,60107.9038,58530.7903,0,8.32336895840001
NP,prum,4,m5,optimizedtruetree,-31419.6973,397,63633.3947,66793.5147,65305.0029,0,9.366416466699997
NP,prum,4,poisson,optimizedtruetree,-28573.1505,397,57940.3010,61100.4210,59611.9092,0,7.5292112268
NP,ruhfel,4,m1,inferredtree,-81287.1616,698,163970.3232,1139774.3232,166909.3221,128,31.94517658180002
NP,ruhfel,4,m2,inferredtree,-83515.7341,698,168427.4681,1144231.4681,171366.4670,124,35.88664433090002
NP,ruhfel,4,m3,inferredtree,-84885.4509,697,171164.9019,1144176.9019,174099.6901,118,34.214235341799935
NP,ruhfel,4,m4,inferredtree,-86199.5593,698,173795.1186,1149599.1186,176734.1174,130,49.78688771449997
NP,ruhfel,4,m5,inferredtree,-96579.3268,697,194552.6536,1167564.6536,197487.4419,118,52.97677703650001
NP,ruhfel,4,poisson,inferredtree,-88363.0088,697,178120.0177,1151132.0177,181054.8059,106,32.15569376869999
NP,ruhfel,4,m1,optimizedtruetree,-81305.4182,698,164006.8365,1139810.8365,166945.8353,26,31.964899611799986
NP,ruhfel,4,m2,optimizedtruetree,-83530.9165,698,168457.8329,1144261.8329,171396.8318,26,35.955088101900024
NP,ruhfel,4,m3,optimizedtruetree,-84899.3268,697,171192.6535,1144204.6535,174127.4418,26,34.22717979110001
NP,ruhfel,4,m4,optimizedtruetree,-86232.0091,698,173860.0182,1149664.0182,176799.0170,26,49.6167658104
NP,ruhfel,4,m5,optimizedtruetree,-96609.8694,697,194613.7388,1167625.7388,197548.5271,26,53.02401580010004
NP,ruhfel,4,poisson,optimizedtruetree,-88374.2825,697,178142.5650,1151154.5650,181077.3533,26,32.16131136249997
NP,salichos,4,m1,inferredtree,-19124.6185,63,38375.2370,38393.8177,38640.5048,0,11.895586389600004
NP,salichos,4,m2,inferredtree,-19563.4678,44,39214.9356,39223.6773,39400.2020,0,10.767406381099999
NP,salichos,4,m3,inferredtree,-19750.1577,63,39626.3154,39644.8960,39891.5832,2,11.1550677029
NP,salichos,4,m4,inferredtree,-20139.8386,44,40367.6773,40376.4190,40552.9437,6,12.868614733900003
NP,salichos,4,m5,inferredtree,-22055.6658,43,44197.3316,44205.6664,44378.3874,4,19.072713915299996
NP,salichos,4,poisson,inferredtree,-20504.0414,43,41094.0827,41102.4175,41275.1385,0,9.360710996700004
NP,salichos,4,m1,optimizedtruetree,-19124.6185,63,38375.2370,38393.8177,38640.5048,0,11.894873987200002
NP,salichos,4,m2,optimizedtruetree,-19563.4679,44,39214.9357,39223.6774,39400.2021,0,10.7654932641
NP,salichos,4,m3,optimizedtruetree,-19752.1614,63,39630.3228,39648.9035,39895.5906,0,11.154179574500002
NP,salichos,4,m4,optimizedtruetree,-20141.4171,44,40370.8343,40379.5760,40556.1007,0,12.875350117700002
NP,salichos,4,m5,optimizedtruetree,-22067.5335,43,44221.0670,44229.4018,44402.1228,0,19.1552005318
NP,salichos,4,poisson,optimizedtruetree,-20504.0416,43,41094.0832,41102.4180,41275.1390,0,9.360148467199998
NP,rayfinned,4,m1,inferredtree,-47409.4372,627,96072.8744,883584.8744,98712.9207,80,17.152898434200008
NP,rayfinned,4,m2,inferredtree,-48861.0374,627,98976.0747,886488.0747,101616.1210,78,15.0471146934
NP,rayfinned,4,m3,inferredtree,-49860.2947,608,100936.5893,841480.5893,103496.6342,88,14.653861089399996
NP,rayfinned,4,m4,inferredtree,-50809.3902,609,102836.7804,845816.7804,105401.0358,82,16.507481102299995
NP,rayfinned,4,m5,inferredtree,-57435.0604,607,116084.1208,854196.1208,118639.9551,84,19.2685853905
NP,rayfinned,4,poisson,inferredtree,-51886.4466,607,104986.8931,843098.8931,107542.7274,78,14.884666734699985
NP,rayfinned,4,m1,optimizedtruetree,-47439.7023,627,96133.4046,883645.4046,98773.4508,0,17.242473316699982
NP,rayfinned,4,m2,optimizedtruetree,-48897.0143,627,99048.0286,886560.0286,101688.0749,0,15.070608036199996
NP,rayfinned,4,m3,optimizedtruetree,-49904.2332,608,101024.4665,841568.4665,103584.5113,0,14.680367684699975
NP,rayfinned,4,m4,optimizedtruetree,-50848.8002,609,102915.6004,845895.6004,105479.8558,0,16.492903287099995
NP,rayfinned,4,m5,optimizedtruetree,-57493.8271,607,116201.6541,854313.6541,118757.4884,0,19.294220766699997
NP,rayfinned,4,poisson,optimizedtruetree,-51924.4563,607,105062.9126,843174.9126,107618.7468,0,14.91192874349999
NP,spiralia,4,m1,inferredtree,-32469.1630,223,65384.3261,65748.9392,66323.2899,2,13.751974045300004
NP,spiralia,4,m2,inferredtree,-33652.7136,204,67713.4272,67998.8879,68572.3896,6,15.496046087400007
NP,spiralia,4,m3,inferredtree,-34282.8635,222,69009.7269,69369.7705,69944.4801,4,12.422100528799998
NP,spiralia,4,m4,inferredtree,-35065.9466,203,70537.8933,70819.6076,71392.6451,6,11.799038071600004
NP,spiralia,4,m5,inferredtree,-40042.8056,203,80491.6112,80773.3255,81346.3630,10,16.389677024700003
NP,spiralia,4,poisson,inferredtree,-35940.2233,203,72286.4467,72568.1610,73141.1985,2,11.630177708999996
NP,spiralia,4,m1,optimizedtruetree,-32469.4486,223,65384.8973,65749.5104,66323.8611,0,13.749975957999998
NP,spiralia,4,m2,optimizedtruetree,-33653.6970,204,67715.3940,68000.8548,68574.3565,0,15.534828369099992
NP,spiralia,4,m3,optimizedtruetree,-34285.7918,222,69015.5836,69375.6272,69950.3368,0,12.423316922700007
NP,spiralia,4,m4,optimizedtruetree,-35069.9875,203,70545.9749,70827.6892,71400.7267,0,11.7985860337
NP,spiralia,4,m5,optimizedtruetree,-40059.5837,203,80525.1673,80806.8816,81379.9192,0,16.375871794699997
NP,spiralia,4,poisson,optimizedtruetree,-35942.2506,203,72290.5013,72572.2155,73145.2531,0,11.632327802099995
NP,andersen,5,m1,inferredtree,-26849.8411,355,54409.6822,56189.6822,55904.4452,80,9.372563061100006
NP,andersen,5,m2,inferredtree,-27599.1757,372,55942.3514,58162.4474,57508.6946,76,9.426850439499999
NP,andersen,5,m3,inferredtree,-27913.5674,374,56575.1348,58855.6226,58149.8992,76,11.520481732000004
NP,andersen,5,m4,inferredtree,-28571.8494,354,57851.6987,59609.3211,59342.2512,76,12.905455439899992
NP,andersen,5,m5,inferredtree,-31577.7729,353,63861.5457,65597.1291,65347.8876,90,12.979613901700006
NP,andersen,5,poisson,inferredtree,-28919.8754,353,58545.7507,60281.3340,60032.0925,80,9.028863741000002
NP,andersen,5,m1,optimizedtruetree,-26870.5867,355,54451.1735,56231.1735,55945.9365,2,9.377543132800001
NP,andersen,5,m2,optimizedtruetree,-27619.8148,372,55983.6295,58203.7255,57549.9728,2,9.4407018469
NP,andersen,5,m3,optimizedtruetree,-27935.4304,374,56618.8607,58899.3485,58193.6252,2,11.5159756618
NP,andersen,5,m4,optimizedtruetree,-28591.7469,354,57891.4937,59649.1161,59382.0462,2,12.907287462100003
NP,andersen,5,m5,optimizedtruetree,-31627.4310,353,63960.8621,65696.4454,65447.2039,2,13.0027427496
NP,andersen,5,poisson,optimizedtruetree,-28944.3244,353,58594.6488,60330.2321,60080.9906,2,9.045272334600002
NP,dosreis,5,m1,inferredtree,-60593.4396,565,122316.8791,761896.8791,124695.8682,32,23.656036345699988
NP,dosreis,5,m2,inferredtree,-62577.3096,565,126284.6192,765864.6192,128663.6082,38,27.265518781699996
NP,dosreis,5,m3,inferredtree,-63734.1339,545,128558.2678,723698.2678,130853.0448,36,20.357438725400012
NP,dosreis,5,m4,inferredtree,-65172.7729,545,131435.5458,726575.5458,133730.3229,44,21.06657335840003
NP,dosreis,5,m5,inferredtree,-73983.2086,545,149056.4172,744196.4172,151351.1942,48,28.066418996399996
NP,dosreis,5,poisson,inferredtree,-66521.1950,545,134132.3900,729272.3900,136427.1670,30,20.3428229752
NP,dosreis,5,m1,optimizedtruetree,-60607.7918,565,122345.5836,761925.5836,124724.5726,0,23.584570313100016
NP,dosreis,5,m2,optimizedtruetree,-62595.3428,565,126320.6857,765900.6857,128699.6747,0,27.353802476400013
NP,dosreis,5,m3,optimizedtruetree,-63754.4435,545,128598.8869,723738.8869,130893.6639,0,20.37245147639999
NP,dosreis,5,m4,optimizedtruetree,-65202.5057,545,131495.0115,726635.0115,133789.7885,0,21.094490523099992
NP,dosreis,5,m5,optimizedtruetree,-74044.5486,545,149179.0973,744319.0973,151473.8743,0,28.09159353159998
NP,dosreis,5,poisson,optimizedtruetree,-66541.5278,545,134173.0556,729313.0556,136467.8326,0,20.3675826121
NP,opisthokonta,5,m1,inferredtree,-52539.1303,157,105392.2605,105538.1782,106053.3247,6,29.689146995900003
NP,opisthokonta,5,m2,inferredtree,-54060.0821,138,108396.1641,108503.0277,108977.2270,10,28.589047434000005
NP,opisthokonta,5,m3,inferredtree,-54990.5339,156,110293.0678,110436.7159,110949.9215,20,26.9010453571
NP,opisthokonta,5,m4,inferredtree,-56004.8894,138,112285.7789,112392.6424,112866.8417,8,46.649640492
NP,opisthokonta,5,m5,inferredtree,-62226.8541,137,124727.7082,124832.7415,125304.5604,8,44.7526711597
NP,opisthokonta,5,poisson,inferredtree,-56815.9358,137,113905.8715,114010.9049,114482.7238,16,25.3130081851
NP,opisthokonta,5,m1,optimizedtruetree,-52548.3218,157,105410.6437,105556.5613,106071.7079,0,29.679098845200002
NP,opisthokonta,5,m2,optimizedtruetree,-54067.3618,138,108410.7236,108517.5871,108991.7864,0,28.498372563400004
NP,opisthokonta,5,m3,optimizedtruetree,-55007.4808,156,110326.9615,110470.6096,110983.8152,0,27.000643442099996
NP,opisthokonta,5,m4,optimizedtruetree,-56017.3055,138,112310.6110,112417.4745,112891.6738,0,46.68913858290001
NP,opisthokonta,5,m5,optimizedtruetree,-62251.6637,137,124777.3274,124882.3607,125354.1796,0,44.8864640746
NP,opisthokonta,5,poisson,optimizedtruetree,-56837.7482,137,113949.4964,114054.5298,114526.3487,0,25.407008622299994
NP,prum,5,m1,inferredtree,-27786.5524,398,56369.1049,59577.2261,58044.9237,76,8.864204012999998
NP,prum,5,m2,inferredtree,-28749.0614,398,58294.1228,61502.2440,59969.9416,90,10.865003339799992
NP,prum,5,m3,inferredtree,-29272.3746,397,59338.7492,62498.8692,61010.3574,88,7.8764561876
NP,prum,5,m4,inferredtree,-29706.8494,416,60245.6989,64528.9581,61997.3085,96,8.1467741616
NP,prum,5,m5,inferredtree,-33857.1401,397,68508.2803,71668.4003,70179.8885,104,10.059703559700012
NP,prum,5,poisson,inferredtree,-30330.4903,397,61454.9807,64615.1007,63126.5889,90,8.067279473499996
NP,prum,5,m1,optimizedtruetree,-27801.8462,398,56399.6925,59607.8137,58075.5113,0,8.858602059399999
NP,prum,5,m2,optimizedtruetree,-28767.0794,398,58330.1588,61538.2800,60005.9776,0,10.878177520500003
NP,prum,5,m3,optimizedtruetree,-29293.5969,397,59381.1938,62541.3138,61052.8021,0,7.885248824199996
NP,prum,5,m4,optimizedtruetree,-29725.3486,416,60282.6972,64565.9565,62034.3069,0,8.158580961799998
NP,prum,5,m5,optimizedtruetree,-33936.3737,397,68666.7475,71826.8675,70338.3557,0,10.071673904400008
NP,prum,5,poisson,optimizedtruetree,-30351.7100,397,61497.4200,64657.5400,63169.0282,0,8.077818717200005
NP,ruhfel,5,m1,inferredtree,-81522.8568,698,164441.7136,1140245.7136,167380.7125,114,33.954739241300004
NP,ruhfel,5,m2,inferredtree,-83952.7181,717,169339.4361,1198951.4361,172358.4364,106,43.997666684799995
