name,tree,repl,bic,model,modelr
HIV,greenalga,16,NA,mtART,5
HIV,greenalga,17,NA,JTT+F+G4,1
HIV,greenalga,17,NA,Blosum62+I+G4,2
HIV,greenalga,17,NA,mtMAM+F,3
HIV,greenalga,17,NA,mtMAM+I,4
HIV,greenalga,17,NA,mtART,5
HIV,greenalga,18,NA,JTT+G4,1
HIV,greenalga,18,NA,mtVer+F+I,2
HIV,greenalga,18,NA,mtZOA+F,3
HIV,greenalga,18,NA,mtMAM+I,4
HIV,greenalga,18,NA,mtART,5
HIV,greenalga,19,NA,JTT+G4,1
HIV,greenalga,19,NA,Dayhoff+I,2
HIV,greenalga,19,NA,mtREV+I,3
HIV,greenalga,19,NA,mtMAM,4
HIV,greenalga,19,NA,mtART,5
HIV,greenalga,20,NA,JTT+F+G4,1
HIV,greenalga,20,NA,mtMet+F,2
HIV,greenalga,20,NA,mtInv,3
HIV,greenalga,20,NA,mtMAM+I,4
HIV,greenalga,20,NA,mtART,5
HIV,opisthokonta,1,NA,JTT+F+G4,1
HIV,opisthokonta,1,NA,rtREV+F+G4,2
HIV,opisthokonta,1,NA,mtZOA+G4,3
HIV,opisthokonta,1,NA,mtART+F,4
HIV,opisthokonta,1,NA,mtART,5
HIV,opisthokonta,2,NA,JTT+F+G4,1
HIV,opisthokonta,2,NA,HIVw+G4,2
HIV,opisthokonta,2,NA,mtZOA+G4,3
HIV,opisthokonta,2,NA,mtART+G4,4
HIV,opisthokonta,2,NA,mtART,5
HIV,opisthokonta,3,NA,JTT+F+G4,1
HIV,opisthokonta,3,NA,mtInv+F,2
HIV,opisthokonta,3,NA,mtZOA+G4,3
HIV,opisthokonta,3,NA,mtART+G4,4
HIV,opisthokonta,3,NA,mtART,5
HIV,opisthokonta,4,NA,JTT+F+G4,1
HIV,opisthokonta,4,NA,mtInv+F,2
HIV,opisthokonta,4,NA,mtZOA+G4,3
HIV,opisthokonta,4,NA,mtART+F,4
HIV,opisthokonta,4,NA,mtART,5
HIV,opisthokonta,5,NA,JTT+F+G4,1
HIV,opisthokonta,5,NA,mtInv+F,2
HIV,opisthokonta,5,NA,mtZOA+G4,3
HIV,opisthokonta,5,NA,mtART+F,4
HIV,opisthokonta,5,NA,mtART,5
HIV,opisthokonta,6,NA,JTT+F+G4,1
HIV,opisthokonta,6,NA,LG+F,2
HIV,opisthokonta,6,NA,mtZOA+G4,3
HIV,opisthokonta,6,NA,mtART+F,4
HIV,opisthokonta,6,NA,mtART,5
HIV,opisthokonta,7,NA,JTT+F+G4,1
HIV,opisthokonta,7,NA,LG+F,2
HIV,opisthokonta,7,NA,mtZOA+G4,3
HIV,opisthokonta,7,NA,mtART+F,4
HIV,opisthokonta,7,NA,mtART,5
HIV,opisthokonta,8,NA,JTT+F+G4,1
HIV,opisthokonta,8,NA,LG+F,2
HIV,opisthokonta,8,NA,mtZOA+G4,3
HIV,opisthokonta,8,NA,mtART+G4,4
HIV,opisthokonta,8,NA,mtART,5
HIV,opisthokonta,9,NA,JTT+F+G4,1
HIV,opisthokonta,9,NA,LG+F,2
HIV,opisthokonta,9,NA,mtZOA+G4,3
HIV,opisthokonta,9,NA,mtART+F,4
HIV,opisthokonta,9,NA,mtART,5
HIV,opisthokonta,10,NA,JTT+F+G4,1
HIV,opisthokonta,10,NA,HIVw+G4,2
HIV,opisthokonta,10,NA,mtZOA+F,3
HIV,opisthokonta,10,NA,mtART+G4,4
HIV,opisthokonta,10,NA,mtART,5
HIV,opisthokonta,11,NA,JTT+F+G4,1
HIV,opisthokonta,11,NA,HIVw+G4,2
HIV,opisthokonta,11,NA,mtZOA+G4,3
HIV,opisthokonta,11,NA,mtART+G4,4
HIV,opisthokonta,11,NA,mtART,5
HIV,opisthokonta,12,NA,JTT+F+G4,1
HIV,opisthokonta,12,NA,HIVw+G4,2
HIV,opisthokonta,12,NA,mtMAM+F,3
HIV,opisthokonta,12,NA,mtART+G4,4
HIV,opisthokonta,12,NA,mtART,5
HIV,opisthokonta,13,NA,JTT+F+G4,1
HIV,opisthokonta,13,NA,mtInv+F,2
HIV,opisthokonta,13,NA,mtMet,3
HIV,opisthokonta,13,NA,mtART+F,4
HIV,opisthokonta,13,NA,mtART,5
HIV,opisthokonta,14,NA,JTT+F+G4,1
HIV,opisthokonta,14,NA,HIVw+G4,2
HIV,opisthokonta,14,NA,mtMet,3
HIV,opisthokonta,14,NA,mtART+G4,4
HIV,opisthokonta,14,NA,mtART,5
HIV,opisthokonta,15,NA,JTT+F+G4,1
HIV,opisthokonta,15,NA,LG+F,2
HIV,opisthokonta,15,NA,mtART+F+G4,3
HIV,opisthokonta,15,NA,mtART+F,4
HIV,opisthokonta,15,NA,mtART,5
HIV,opisthokonta,16,NA,JTT+F+G4,1
HIV,opisthokonta,16,NA,mtInv+F,2
HIV,opisthokonta,16,NA,mtMet,3
HIV,opisthokonta,16,NA,mtART+G4,4
HIV,opisthokonta,16,NA,mtART,5
HIV,opisthokonta,17,NA,JTT+F+G4,1
HIV,opisthokonta,17,NA,LG+F,2
HIV,opisthokonta,17,NA,mtZOA+G4,3
HIV,opisthokonta,17,NA,mtART+F,4
HIV,opisthokonta,17,NA,mtART,5
HIV,opisthokonta,18,NA,JTT+F+G4,1
HIV,opisthokonta,18,NA,mtInv+F,2
HIV,opisthokonta,18,NA,mtZOA+G4,3
HIV,opisthokonta,18,NA,mtART+F,4
HIV,opisthokonta,18,NA,mtART,5
HIV,opisthokonta,19,NA,JTT+F+G4,1
HIV,opisthokonta,19,NA,LG+F,2
HIV,opisthokonta,19,NA,mtZOA+G4,3
HIV,opisthokonta,19,NA,mtART+G4,4
HIV,opisthokonta,19,NA,mtART,5
HIV,opisthokonta,20,NA,JTT+F+G4,1
HIV,opisthokonta,20,NA,rtREV+F+G4,2
HIV,opisthokonta,20,NA,mtMAM+F,3
HIV,opisthokonta,20,NA,mtART+F,4
HIV,opisthokonta,20,NA,mtART,5
HIV,prum,1,NA,HIVb+F+G4,1
HIV,prum,1,NA,Blosum62+G4,2
HIV,prum,1,NA,mtMAM+G4,3
HIV,prum,1,NA,mtART+G4,4
HIV,prum,1,NA,mtART,5
HIV,prum,2,NA,JTT+G4,1
HIV,prum,2,NA,Blosum62+I+G4,2
HIV,prum,2,NA,mtZOA+F,3
HIV,prum,2,NA,mtMAM+I,4
HIV,prum,2,NA,mtART,5
HIV,prum,3,NA,HIVb+F+G4,1
HIV,prum,3,NA,PMB+F+I,2
HIV,prum,3,NA,mtZOA+F+I,3
HIV,prum,3,NA,mtMAM+I,4
HIV,prum,3,NA,mtART,5
HIV,prum,4,NA,HIVb+F+G4,1
HIV,prum,4,NA,mtInv+F,2
HIV,prum,4,NA,mtREV,3
HIV,prum,4,NA,mtMAM,4
HIV,prum,4,NA,mtART,5
HIV,prum,5,NA,JTT+F+I+G4,1
HIV,prum,5,NA,mtREV+F+I+G4,2
HIV,prum,5,NA,mtREV,3
HIV,prum,5,NA,mtART+G4,4
HIV,prum,5,NA,mtART,5
HIV,prum,6,NA,JTT+G4,1
HIV,prum,6,NA,Blosum62+I+G4,2
HIV,prum,6,NA,mtZOA+F+I,3
HIV,prum,6,NA,mtMAM+I,4
HIV,prum,6,NA,mtART,5
HIV,prum,7,NA,HIVb+G4,1
HIV,prum,7,NA,mtInv+F+I,2
HIV,prum,7,NA,mtZOA+F,3
HIV,prum,7,NA,mtMAM+I,4
HIV,prum,7,NA,mtART,5
HIV,prum,8,NA,HIVb+F+G4,1
HIV,prum,8,NA,LG+I+G4,2
HIV,prum,8,NA,mtREV+I,3
HIV,prum,8,NA,mtMAM,4
HIV,prum,8,NA,mtART,5
HIV,prum,9,NA,HIVb+G4,1
HIV,prum,9,NA,Blosum62+F+I+G4,2
HIV,prum,9,NA,mtREV,3
HIV,prum,9,NA,mtART+G4,4
HIV,prum,9,NA,mtART,5
HIV,prum,10,NA,HIVb+F+G4,1
HIV,prum,10,NA,mtMet+F,2
HIV,prum,10,NA,mtZOA+F+I,3
HIV,prum,10,NA,mtMAM+I,4
HIV,prum,10,NA,mtART,5
HIV,prum,11,NA,HIVb+G4,1
HIV,prum,11,NA,Dayhoff+F,2
HIV,prum,11,NA,mtREV,3
HIV,prum,11,NA,mtMAM+I,4
HIV,prum,11,NA,mtART,5
HIV,prum,12,NA,JTT+G4,1
HIV,prum,12,NA,LG,2
HIV,prum,12,NA,mtREV,3
HIV,prum,12,NA,mtMAM,4
HIV,prum,12,NA,mtART+I,5
HIV,prum,13,NA,HIVb+G4,1
HIV,prum,13,NA,PMB,2
HIV,prum,13,NA,mtMAM+F+G4,3
HIV,prum,13,NA,mtART+G4,4
HIV,prum,13,NA,mtART,5
HIV,prum,14,NA,HIVb+F+G4,1
HIV,prum,14,NA,DCMut+F,2
HIV,prum,14,NA,mtREV+I,3
HIV,prum,14,NA,mtMAM,4
HIV,prum,14,NA,mtART,5
HIV,prum,15,NA,HIVb+F+I+G4,1
HIV,prum,15,NA,mtMet+F+I,2
HIV,prum,15,NA,mtREV+I,3
HIV,prum,15,NA,mtMAM+I,4
HIV,prum,15,NA,mtART,5
HIV,prum,16,NA,HIVb+F+G4,1
HIV,prum,16,NA,LG+F+I,2
HIV,prum,16,NA,mtZOA+F+I,3
HIV,prum,16,NA,mtMAM,4
HIV,prum,16,NA,mtART,5
HIV,prum,17,NA,HIVb+F+G4,1
HIV,prum,17,NA,LG+I+G4,2
HIV,prum,17,NA,mtZOA+F+I,3
HIV,prum,17,NA,mtMAM+I,4
HIV,prum,17,NA,mtART,5
HIV,prum,18,NA,HIVb+G4,1
HIV,prum,18,NA,LG+G4,2
HIV,prum,18,NA,mtMAM+F+I+G4,3
HIV,prum,18,NA,mtART+F+I+G4,4
HIV,prum,18,NA,mtART,5
HIV,prum,19,NA,HIVb+F+G4,1
HIV,prum,19,NA,mtMet+F,2
HIV,prum,19,NA,mtREV,3
HIV,prum,19,NA,mtMAM,4
HIV,prum,19,NA,mtART,5
HIV,prum,20,NA,HIVb+G4,1
HIV,prum,20,NA,mtInv+F+I,2
HIV,prum,20,NA,mtREV+I,3
HIV,prum,20,NA,mtMAM+I,4
HIV,prum,20,NA,mtART,5
HIV,ruhfel,1,NA,JTT+F+G4,1
HIV,ruhfel,1,NA,mtMet+F,2
HIV,ruhfel,1,NA,mtZOA+F,3
HIV,ruhfel,1,NA,mtMAM,4
HIV,ruhfel,1,NA,mtART,5
HIV,ruhfel,2,NA,JTT+F+G4,1
HIV,ruhfel,2,NA,Blosum62+G4,2
HIV,ruhfel,2,NA,mtZOA+F,3
HIV,ruhfel,2,NA,mtMAM,4
HIV,ruhfel,2,NA,mtART,5
HIV,ruhfel,3,NA,JTT+F+G4,1
HIV,ruhfel,3,NA,FLU,2
HIV,ruhfel,3,NA,mtZOA+G4,3
HIV,ruhfel,3,NA,mtMAM,4
HIV,ruhfel,3,NA,mtART,5
HIV,ruhfel,4,NA,JTT+F+G4,1
HIV,ruhfel,4,NA,LG+F,2
HIV,ruhfel,4,NA,mtZOA+F,3
HIV,ruhfel,4,NA,mtMAM,4
HIV,ruhfel,4,NA,mtART,5
HIV,ruhfel,5,NA,JTT+F+G4,1
HIV,ruhfel,5,NA,mtInv+F,2
HIV,ruhfel,5,NA,mtZOA+G4,3
HIV,ruhfel,5,NA,mtMAM,4
HIV,ruhfel,5,NA,mtART,5
HIV,ruhfel,6,NA,JTT+F+G4,1
HIV,ruhfel,6,NA,mtInv+F,2
HIV,ruhfel,6,NA,mtInv,3
HIV,ruhfel,6,NA,mtMAM,4
HIV,ruhfel,6,NA,mtART,5
HIV,ruhfel,7,NA,JTT+F+G4,1
HIV,ruhfel,7,NA,mtMet+F,2
HIV,ruhfel,7,NA,mtZOA+G4,3
HIV,ruhfel,7,NA,mtMAM,4
HIV,ruhfel,7,NA,mtART,5
HIV,ruhfel,8,NA,JTT+F+G4,1
HIV,ruhfel,8,NA,mtInv+F,2
HIV,ruhfel,8,NA,mtREV,3
HIV,ruhfel,8,NA,mtMAM,4
HIV,ruhfel,8,NA,mtART,5
HIV,ruhfel,9,NA,JTT+F+G4,1
HIV,ruhfel,9,NA,LG+F,2
HIV,ruhfel,9,NA,mtZOA+G4,3
HIV,ruhfel,9,NA,mtMAM,4
HIV,ruhfel,9,NA,mtART,5
HIV,ruhfel,10,NA,JTT+F+G4,1
HIV,ruhfel,10,NA,Blosum62+F,2
HIV,ruhfel,10,NA,mtZOA+F,3
HIV,ruhfel,10,NA,mtMAM,4
HIV,ruhfel,10,NA,mtART,5
HIV,ruhfel,11,NA,JTT+G4,1
HIV,ruhfel,11,NA,LG+F,2
HIV,ruhfel,11,NA,mtZOA+G4,3
HIV,ruhfel,11,NA,mtMAM,4
HIV,ruhfel,11,NA,mtART,5
HIV,ruhfel,12,NA,JTT+F+G4,1
HIV,ruhfel,12,NA,FLU,2
HIV,ruhfel,12,NA,mtZOA+F,3
HIV,ruhfel,12,NA,mtMAM,4
HIV,ruhfel,12,NA,mtART,5
HIV,ruhfel,13,NA,JTT+F+G4,1
HIV,ruhfel,13,NA,Blosum62+G4,2
HIV,ruhfel,13,NA,mtZOA+F,3
HIV,ruhfel,13,NA,mtMAM,4
HIV,ruhfel,13,NA,mtART,5
HIV,ruhfel,14,NA,JTT+F+G4,1
HIV,ruhfel,14,NA,FLU,2
HIV,ruhfel,14,NA,mtZOA+F,3
HIV,ruhfel,14,NA,mtMAM,4
HIV,ruhfel,14,NA,mtART,5
HIV,ruhfel,15,NA,JTT+F+G4,1
HIV,ruhfel,15,NA,LG+F,2
HIV,ruhfel,15,NA,mtZOA+G4,3
HIV,ruhfel,15,NA,mtMAM,4
HIV,ruhfel,15,NA,mtART,5
HIV,ruhfel,16,NA,JTT+G4,1
HIV,ruhfel,16,NA,Blosum62+F,2
HIV,ruhfel,16,NA,mtZOA+G4,3
HIV,ruhfel,16,NA,mtMAM,4
HIV,ruhfel,16,NA,mtART,5
HIV,ruhfel,17,NA,JTT+F+G4,1
HIV,ruhfel,17,NA,mtREV+F+G4,2
HIV,ruhfel,17,NA,mtZOA+G4,3
HIV,ruhfel,17,NA,mtMAM,4
HIV,ruhfel,17,NA,mtART,5
HIV,ruhfel,18,NA,JTT+G4,1
HIV,ruhfel,18,NA,mtVer+F,2
HIV,ruhfel,18,NA,mtZOA+G4,3
HIV,ruhfel,18,NA,mtMAM,4
HIV,ruhfel,18,NA,mtART,5
HIV,ruhfel,19,NA,JTT+F+G4,1
HIV,ruhfel,19,NA,LG+G4,2
HIV,ruhfel,19,NA,mtZOA+F,3
HIV,ruhfel,19,NA,mtMAM,4
HIV,ruhfel,19,NA,mtART,5
HIV,ruhfel,20,NA,JTT+F+G4,1
HIV,ruhfel,20,NA,LG+G4,2
HIV,ruhfel,20,NA,mtZOA+F,3
HIV,ruhfel,20,NA,mtMAM,4
HIV,ruhfel,20,NA,mtART,5
HIV,salichos,1,NA,JTT+F+G4,1
HIV,salichos,1,NA,mtInv+F,2
HIV,salichos,1,NA,mtZOA+F,3
HIV,salichos,1,NA,mtART+G4,4
HIV,salichos,1,NA,mtART,5
HIV,salichos,2,NA,JTT+F+G4,1
HIV,salichos,2,NA,Blosum62,2
HIV,salichos,2,NA,mtART+F+G4,3
HIV,salichos,2,NA,mtART+G4,4
HIV,salichos,2,NA,mtART,5
HIV,salichos,3,NA,JTT+F+G4,1
HIV,salichos,3,NA,mtVer+F,2
HIV,salichos,3,NA,mtART+F+G4,3
HIV,salichos,3,NA,mtART+G4,4
HIV,salichos,3,NA,mtART,5
HIV,salichos,4,NA,JTT+F+G4,1
HIV,salichos,4,NA,mtVer+F,2
HIV,salichos,4,NA,mtART+F+G4,3
HIV,salichos,4,NA,mtART+G4,4
HIV,salichos,4,NA,mtART,5
HIV,salichos,5,NA,JTT+F+G4,1
HIV,salichos,5,NA,mtVer+F+I,2
HIV,salichos,5,NA,mtZOA+F+I,3
HIV,salichos,5,NA,mtART+G4,4
HIV,salichos,5,NA,mtART,5
HIV,salichos,6,NA,JTT+F+G4,1
HIV,salichos,6,NA,Dayhoff+G4,2
HIV,salichos,6,NA,mtREV+G4,3
HIV,salichos,6,NA,mtMAM,4
HIV,salichos,6,NA,mtART,5
HIV,salichos,7,NA,JTT+F+G4,1
HIV,salichos,7,NA,mtVer+F+I,2
HIV,salichos,7,NA,mtREV+I+G4,3
HIV,salichos,7,NA,mtART+G4,4
HIV,salichos,7,NA,mtART+I,5
HIV,salichos,8,NA,JTT+F+G4,1
HIV,salichos,8,NA,mtMet+F,2
HIV,salichos,8,NA,mtREV+G4,3
HIV,salichos,8,NA,mtART+G4,4
HIV,salichos,8,NA,mtART,5
HIV,salichos,9,NA,JTT+F+G4,1
HIV,salichos,9,NA,mtMet+F,2
HIV,salichos,9,NA,mtREV+G4,3
HIV,salichos,9,NA,mtART+G4,4
HIV,salichos,9,NA,mtART,5
HIV,salichos,10,NA,JTT+F+G4,1
HIV,salichos,10,NA,FLU+G4,2
HIV,salichos,10,NA,mtART+F+G4,3
HIV,salichos,10,NA,mtART+G4,4
HIV,salichos,10,NA,mtART,5
HIV,salichos,11,NA,JTT+F+G4,1
HIV,salichos,11,NA,rtREV+F,2
HIV,salichos,11,NA,mtART+F+G4,3
HIV,salichos,11,NA,mtART+G4,4
HIV,salichos,11,NA,mtART,5
HIV,salichos,12,NA,JTT+F+G4,1
HIV,salichos,12,NA,mtMet+F,2
HIV,salichos,12,NA,mtART+F+G4,3
HIV,salichos,12,NA,mtART+G4,4
HIV,salichos,12,NA,mtART,5
HIV,salichos,13,NA,JTT+F+G4,1
HIV,salichos,13,NA,mtVer+F,2
HIV,salichos,13,NA,mtART+F+G4,3
HIV,salichos,13,NA,mtART+G4,4
HIV,salichos,13,NA,mtART,5
HIV,salichos,14,NA,JTT+F+G4,1
HIV,salichos,14,NA,mtVer+F,2
HIV,salichos,14,NA,mtREV+G4,3
HIV,salichos,14,NA,mtART+G4,4
HIV,salichos,14,NA,mtART,5
HIV,salichos,15,NA,JTT+F+G4,1
HIV,salichos,15,NA,mtMet+F,2
HIV,salichos,15,NA,mtREV+G4,3
HIV,salichos,15,NA,mtMAM,4
HIV,salichos,15,NA,mtART,5
HIV,salichos,16,NA,JTT+F+G4,1
HIV,salichos,16,NA,Dayhoff+I+G4,2
HIV,salichos,16,NA,mtREV+I+G4,3
HIV,salichos,16,NA,mtMAM+I,4
HIV,salichos,16,NA,mtART,5
HIV,salichos,17,NA,JTT+F+G4,1
HIV,salichos,17,NA,DCMut+G4,2
HIV,salichos,17,NA,mtART+F+G4,3
HIV,salichos,17,NA,mtART+G4,4
HIV,salichos,17,NA,mtART+I,5
HIV,salichos,18,NA,JTT+F+G4,1
HIV,salichos,18,NA,mtMet+F,2
HIV,salichos,18,NA,mtART+F+G4,3
HIV,salichos,18,NA,mtART+G4,4
HIV,salichos,18,NA,mtART,5
HIV,salichos,19,NA,JTT+F+G4,1
HIV,salichos,19,NA,LG,2
HIV,salichos,19,NA,mtZOA+F,3
HIV,salichos,19,NA,mtART+G4,4
HIV,salichos,19,NA,mtART,5
HIV,salichos,20,NA,JTT+F+G4,1
HIV,salichos,20,NA,Dayhoff+I+G4,2
HIV,salichos,20,NA,mtZOA+F,3
HIV,salichos,20,NA,mtMAM,4
HIV,salichos,20,NA,mtART+I,5
HIV,dosreis,1,NA,HIVb+G4,1
HIV,dosreis,1,NA,mtInv+F,2
HIV,dosreis,1,NA,mtZOA+F,3
HIV,dosreis,1,NA,mtMAM,4
HIV,dosreis,1,NA,mtART,5
HIV,dosreis,2,NA,JTT+G4,1
HIV,dosreis,2,NA,mtInv+F,2
HIV,dosreis,2,NA,mtZOA+F,3
HIV,dosreis,2,NA,mtMAM,4
HIV,dosreis,2,NA,mtART,5
HIV,dosreis,3,NA,JTT+F+G4,1
HIV,dosreis,3,NA,FLU,2
HIV,dosreis,3,NA,mtZOA+F,3
HIV,dosreis,3,NA,mtMAM,4
HIV,dosreis,3,NA,mtART,5
HIV,dosreis,4,NA,HIVb+F+I+G4,1
HIV,dosreis,4,NA,Blosum62+F+G4,2
HIV,dosreis,4,NA,mtZOA+G4,3
HIV,dosreis,4,NA,mtMAM+I,4
HIV,dosreis,4,NA,mtART,5
HIV,dosreis,5,NA,HIVb+F+G4,1
HIV,dosreis,5,NA,DCMut+F,2
HIV,dosreis,5,NA,mtZOA+F,3
HIV,dosreis,5,NA,mtMAM,4
HIV,dosreis,5,NA,mtART,5
HIV,dosreis,6,NA,HIVb+G4,1
HIV,dosreis,6,NA,FLU,2
HIV,dosreis,6,NA,mtZOA+G4,3
HIV,dosreis,6,NA,mtMAM,4
HIV,dosreis,6,NA,mtART,5
HIV,dosreis,7,NA,HIVb+G4,1
HIV,dosreis,7,NA,Dayhoff,2
HIV,dosreis,7,NA,mtREV,3
HIV,dosreis,7,NA,mtMAM,4
HIV,dosreis,7,NA,mtART,5
HIV,dosreis,8,NA,HIVb+F+G4,1
HIV,dosreis,8,NA,DCMut+F,2
HIV,dosreis,8,NA,mtZOA+F,3
HIV,dosreis,8,NA,mtMAM,4
HIV,dosreis,8,NA,mtART,5
HIV,dosreis,9,NA,HIVb+F+G4,1
HIV,dosreis,9,NA,mtInv+F,2
HIV,dosreis,9,NA,mtREV,3
HIV,dosreis,9,NA,mtMAM,4
HIV,dosreis,9,NA,mtART,5
HIV,dosreis,10,NA,JTT+G4,1
HIV,dosreis,10,NA,mtVer+F,2
HIV,dosreis,10,NA,mtZOA+F,3
HIV,dosreis,10,NA,mtMAM,4
HIV,dosreis,10,NA,mtART,5
HIV,dosreis,11,NA,HIVb+F+G4,1
HIV,dosreis,11,NA,Blosum62+F+G4,2
HIV,dosreis,11,NA,mtZOA+G4,3
HIV,dosreis,11,NA,mtMAM,4
HIV,dosreis,11,NA,mtART,5
HIV,dosreis,12,NA,HIVb+F+G4,1
HIV,dosreis,12,NA,FLU,2
HIV,dosreis,12,NA,mtREV,3
HIV,dosreis,12,NA,mtMAM,4
HIV,dosreis,12,NA,mtART,5
HIV,dosreis,13,NA,HIVb+F+G4,1
HIV,dosreis,13,NA,Dayhoff+F,2
HIV,dosreis,13,NA,mtZOA+F,3
HIV,dosreis,13,NA,mtMAM,4
HIV,dosreis,13,NA,mtART,5
HIV,dosreis,14,NA,HIVb+G4,1
HIV,dosreis,14,NA,mtInv+F+I,2
HIV,dosreis,14,NA,mtZOA+F+I,3
HIV,dosreis,14,NA,mtMAM+I,4
HIV,dosreis,14,NA,mtART,5
HIV,dosreis,15,NA,HIVb+F+G4,1
HIV,dosreis,15,NA,LG+F,2
HIV,dosreis,15,NA,mtZOA+F,3
HIV,dosreis,15,NA,mtMAM,4
HIV,dosreis,15,NA,mtART,5
HIV,dosreis,16,NA,JTT+F+G4,1
HIV,dosreis,16,NA,Dayhoff+F,2
HIV,dosreis,16,NA,mtZOA+F,3
HIV,dosreis,16,NA,mtMAM,4
HIV,dosreis,16,NA,mtART,5
HIV,dosreis,17,NA,HIVb+F+G4,1
HIV,dosreis,17,NA,mtInv+F,2
HIV,dosreis,17,NA,mtZOA+G4,3
HIV,dosreis,17,NA,mtMAM,4
HIV,dosreis,17,NA,mtART,5
HIV,dosreis,18,NA,JTT+F+G4,1
HIV,dosreis,18,NA,mtVer+F,2
HIV,dosreis,18,NA,mtREV,3
HIV,dosreis,18,NA,mtMAM,4
HIV,dosreis,18,NA,mtART,5
HIV,dosreis,19,NA,HIVb+F+G4,1
HIV,dosreis,19,NA,mtMet+F,2
HIV,dosreis,19,NA,mtZOA+F,3
HIV,dosreis,19,NA,mtMAM,4
HIV,dosreis,19,NA,mtART,5
HIV,dosreis,20,NA,HIVb+F+G4,1
HIV,dosreis,20,NA,PMB+F,2
HIV,dosreis,20,NA,mtZOA+G4,3
HIV,dosreis,20,NA,mtMAM,4
HIV,dosreis,20,NA,mtART,5
HIV,andersen,1,NA,JTT+F+G4,1
HIV,andersen,1,NA,Blosum62+F,2
HIV,andersen,1,NA,mtZOA+F+I,3
HIV,andersen,1,NA,mtMAM+I,4
HIV,andersen,1,NA,mtART,5
HIV,andersen,2,NA,HIVb+F+G4,1
HIV,andersen,2,NA,Blosum62+G4,2
HIV,andersen,2,NA,mtZOA+F,3
HIV,andersen,2,NA,mtMAM,4
HIV,andersen,2,NA,mtART+I,5
HIV,andersen,3,NA,HIVb+F+G4,1
HIV,andersen,3,NA,Blosum62+G4,2
HIV,andersen,3,NA,mtZOA+F,3
HIV,andersen,3,NA,mtMAM,4
HIV,andersen,3,NA,mtART,5
HIV,andersen,4,NA,JTT+I+G4,1
HIV,andersen,4,NA,LG+I,2
HIV,andersen,4,NA,mtREV,3
HIV,andersen,4,NA,mtMAM,4
HIV,andersen,4,NA,mtART,5
HIV,andersen,5,NA,HIVb+F+G4,1
HIV,andersen,5,NA,Blosum62+G4,2
HIV,andersen,5,NA,mtZOA+F,3
HIV,andersen,5,NA,mtMAM,4
HIV,andersen,5,NA,mtART,5
HIV,andersen,6,NA,HIVb+F+G4,1
HIV,andersen,6,NA,Dayhoff+I+G4,2
HIV,andersen,6,NA,mtZOA+I+G4,3
HIV,andersen,6,NA,mtMAM,4
HIV,andersen,6,NA,mtART,5
HIV,andersen,7,NA,JTT+F+G4,1
HIV,andersen,7,NA,Blosum62+F+I+G4,2
HIV,andersen,7,NA,mtREV+I,3
HIV,andersen,7,NA,mtMAM+I,4
HIV,andersen,7,NA,mtART,5
HIV,andersen,8,NA,HIVb+F+G4,1
HIV,andersen,8,NA,LG+F+I,2
HIV,andersen,8,NA,mtZOA+F,3
HIV,andersen,8,NA,mtMAM+I,4
HIV,andersen,8,NA,mtART,5
HIV,andersen,9,NA,JTT+G4,1
HIV,andersen,9,NA,LG+I,2
HIV,andersen,9,NA,mtREV+I,3
HIV,andersen,9,NA,mtMAM+I,4
HIV,andersen,9,NA,mtART,5
HIV,andersen,10,NA,HIVb+F+G4,1
HIV,andersen,10,NA,Blosum62+F,2
HIV,andersen,10,NA,mtMAM+F+G4,3
HIV,andersen,10,NA,mtMAM,4
HIV,andersen,10,NA,mtART,5
HIV,andersen,11,NA,HIVb+F+G4,1
HIV,andersen,11,NA,Blosum62+G4,2
HIV,andersen,11,NA,mtREV+I,3
HIV,andersen,11,NA,mtMAM+I,4
HIV,andersen,11,NA,mtART,5
HIV,andersen,12,NA,JTT+F+G4,1
HIV,andersen,12,NA,mtREV+F+G4,2
HIV,andersen,12,NA,mtZOA+I+G4,3
HIV,andersen,12,NA,mtMAM,4
HIV,andersen,12,NA,mtART+I,5
HIV,andersen,13,NA,JTT+F+G4,1
HIV,andersen,13,NA,Blosum62+G4,2
HIV,andersen,13,NA,mtREV+I,3
HIV,andersen,13,NA,mtMAM,4
HIV,andersen,13,NA,mtART,5
HIV,andersen,14,NA,HIVb+F+G4,1
HIV,andersen,14,NA,Blosum62+F,2
HIV,andersen,14,NA,mtZOA+F,3
HIV,andersen,14,NA,mtMAM,4
HIV,andersen,14,NA,mtART,5
HIV,andersen,15,NA,JTT+G4,1
HIV,andersen,15,NA,LG,2
HIV,andersen,15,NA,mtZOA+F+I,3
HIV,andersen,15,NA,mtMAM+I,4
HIV,andersen,15,NA,mtART,5
HIV,andersen,16,NA,JTT+F+G4,1
HIV,andersen,16,NA,LG,2
HIV,andersen,16,NA,mtREV,3
HIV,andersen,16,NA,mtMAM,4
HIV,andersen,16,NA,mtART,5
HIV,andersen,17,NA,JTT+F+G4,1
HIV,andersen,17,NA,Dayhoff+I+G4,2
HIV,andersen,17,NA,mtZOA+F+I,3
HIV,andersen,17,NA,mtMAM+I,4
HIV,andersen,17,NA,mtART,5
HIV,andersen,18,NA,JTT+F+G4,1
HIV,andersen,18,NA,LG+I,2
HIV,andersen,18,NA,mtREV,3
HIV,andersen,18,NA,mtMAM+I,4
